episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
243,-154,0,55,0,0
244,-110,0,11,0,0
245,-112,0,13,0,0
246,-106,0,7,0,0
247,-132,0,33,0,0
248,-185,0,86,0,0
249,-101,0,2,0,0
250,-132,0,33,0,0
251,-156,0,57,0,0
252,-143,0,44,0,0
253,-111,0,12,0,0
254,-107,0,8,0,0
255,-164,0,65,0,0
256,-122,0,23,0,0
257,-118,0,19,0,0
258,-19,0,21,1,0
259,-139,0,40,0,0
260,-148,0,49,0,0
261,-172,0,73,0,0
262,-116,0,17,0,0
263,362,1,40,0,0
264,-131,0,32,0,0
265,-130,0,31,0,0
266,-105,0,6,0,0
267,-100,0,100,0,0
268,-103,0,4,0,0
269,-109,0,10,0,0
270,-100,0,100,0,0
271,-100,0,100,0,0
272,-110,0,11,0,0
273,-128,0,29,0,0
274,-107,0,8,0,0
275,-101,0,2,0,0
276,-169,0,70,0,0
277,-109,0,10,0,0
278,-101,0,2,0,0
279,-128,0,29,0,0
280,-100,0,100,0,0
281,-187,0,88,0,0
282,-171,0,72,0,0
283,-128,0,29,0,0
284,-108,0,9,0,0
285,-116,0,17,0,0
286,-109,0,10,0,0
287,-111,0,12,0,0
288,-123,0,24,0,0
289,-119,0,20,0,0
290,-126,0,27,0,0
291,-105,0,6,0,0
292,-119,0,20,0,0
293,-157,0,58,0,0
294,-130,0,31,0,0
295,-173,0,74,0,0
296,-100,0,100,0,0
297,-101,0,2,0,0
298,-105,0,6,0,0
299,-136,0,37,0,0
300,-157,0,58,0,0
301,-120,0,21,0,0
302,-100,0,100,0,0
303,-103,0,4,0,0
304,-143,0,44,0,0
305,-101,0,2,0,0
306,-130,0,31,0,0
307,-107,0,8,0,0
308,-121,0,22,0,0
309,-153,0,54,0,0
310,-102,0,3,0,0
311,-112,0,13,0,0
312,-114,0,15,0,0
313,-134,0,35,0,0
314,-129,0,30,0,0
315,-122,0,23,0,0
316,-131,0,32,0,0
317,-141,0,42,0,0
318,-169,0,70,0,0
319,-112,0,13,0,0
320,-104,0,5,0,0
321,-109,0,10,0,0
322,-195,0,96,0,0
323,-105,0,6,0,0
324,-134,0,35,0,0
325,-126,0,27,0,0
326,-122,0,23,0,0
327,-174,0,75,0,0
328,-138,0,39,0,0
329,-140,0,41,0,0
330,-115,0,16,0,0
331,-154,0,55,0,0
332,-120,0,21,0,0
333,-126,0,27,0,0
334,-102,0,3,0,0
335,-119,0,20,0,0
336,-124,0,25,0,0
337,-132,0,33,0,0
338,-118,0,19,0,0
339,-136,0,37,0,0
340,-161,0,62,0,0
341,-109,0,10,0,0
342,-100,0,100,0,0
343,-105,0,6,0,0
344,-101,0,2,0,0
345,-103,0,4,0,0
346,-154,0,55,0,0
347,-101,0,2,0,0
348,-100,0,100,0,0
349,-113,0,14,0,0
350,-124,0,25,0,0
351,-142,0,43,0,0
352,-112,0,13,0,0
353,-167,0,68,0,0
354,-111,0,12,0,0
355,-157,0,58,0,0
356,-150,0,51,0,0
357,-112,0,13,0,0
358,-131,0,32,0,0
359,-103,0,4,0,0
360,-104,0,5,0,0
361,-114,0,15,0,0
362,-127,0,28,0,0
363,-157,0,58,0,0
364,-112,0,13,0,0
365,-107,0,8,0,0
366,-139,0,40,0,0
367,-107,0,8,0,0
368,-155,0,56,0,0
369,-105,0,6,0,0
370,-160,0,61,0,0
371,-125,0,26,0,0
372,-146,0,47,0,0
373,-122,0,23,0,0
374,-114,0,15,0,0
375,-115,0,16,0,0
376,-167,0,68,0,0
377,-118,0,19,0,0
378,-103,0,4,0,0
379,-100,0,100,0,0
380,-101,0,2,0,0
381,-158,0,59,0,0
382,-125,0,26,0,0
383,-101,0,2,0,0
