episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
144,-154,0,55,0,0
145,-155,0,56,0,0
146,-150,0,150,0,0
147,-134,0,35,0,0
148,-121,0,22,0,0
149,-208,0,109,0,0
150,-131,0,32,0,0
151,-112,0,13,0,0
152,-118,0,19,0,0
153,-109,0,10,0,0
154,-181,0,82,0,0
155,-177,0,78,0,0
156,-116,0,17,0,0
157,-131,0,32,0,0
158,-132,0,33,0,0
159,-116,0,17,0,0
160,-110,0,11,0,0
161,-121,0,22,0,0
162,-150,0,150,0,0
163,-118,0,19,0,0
164,-200,0,101,0,0
165,-116,0,17,0,0
166,-128,0,29,0,0
167,-245,0,146,0,0
168,-105,0,6,0,0
169,-150,0,51,0,0
170,-133,0,34,0,0
171,-128,0,29,0,0
172,-214,0,115,0,0
173,-108,0,9,0,0
174,-113,0,14,0,0
175,-139,0,40,0,0
176,-150,0,150,0,0
177,-116,0,17,0,0
178,-202,0,103,0,0
179,-173,0,74,0,0
180,-154,0,55,0,0
181,-154,0,55,0,0
182,-113,0,14,0,0
183,-169,0,70,0,0
184,-104,0,5,0,0
185,-126,0,27,0,0
186,-220,0,121,0,0
187,-109,0,10,0,0
188,-194,0,95,0,0
189,-135,0,36,0,0
190,-128,0,29,0,0
191,-124,0,25,0,0
192,-150,0,150,0,0
193,-115,0,16,0,0
194,-124,0,25,0,0
195,260,1,142,0,0
196,-198,0,99,0,0
197,-207,0,108,0,0
198,-103,0,4,0,0
199,-139,0,40,0,0
200,-220,0,121,0,0
201,-179,0,80,0,0
202,-136,0,37,0,0
203,-163,0,64,0,0
204,-141,0,42,0,0
205,-145,0,46,0,0
206,-146,0,47,0,0
207,-111,0,12,0,0
208,-109,0,10,0,0
209,-161,0,62,0,0
210,-232,0,133,0,0
211,-134,0,35,0,0
212,-140,0,41,0,0
213,-144,0,45,0,0
214,-123,0,24,0,0
215,-214,0,115,0,0
216,-150,0,150,0,0
217,-161,0,62,0,0
218,-150,0,150,0,0
219,-131,0,32,0,0
220,-117,0,18,0,0
221,-102,0,3,0,0
222,-174,0,75,0,0
223,-122,0,23,0,0
224,-137,0,38,0,0
225,-118,0,19,0,0
226,-136,0,37,0,0
227,-176,0,77,0,0
228,-113,0,14,0,0
229,-230,0,131,0,0
230,-165,0,66,0,0
231,-114,0,15,0,0
232,-204,0,105,0,0
233,351,1,150,0,0
234,-123,0,24,0,0
235,-150,0,150,0,0
236,-183,0,84,0,0
237,-196,0,97,0,0
238,-214,0,115,0,0
239,-135,0,36,0,0
240,-171,0,72,0,0
241,-131,0,32,0,0
242,-114,0,15,0,0
243,-154,0,55,0,0
244,-105,0,6,0,0
245,-138,0,39,0,0
246,-130,0,31,0,0
247,-102,0,3,0,0
248,-139,0,40,0,0
249,-114,0,15,0,0
250,-144,0,45,0,0
251,-139,0,40,0,0
252,-126,0,27,0,0
253,-115,0,16,0,0
254,-158,0,59,0,0
255,-166,0,67,0,0
256,-136,0,37,0,0
257,-105,0,6,0,0
258,-129,0,30,0,0
259,-110,0,11,0,0
260,-175,0,76,0,0
261,-113,0,14,0,0
262,-116,0,17,0,0
263,-230,0,131,0,0
264,-106,0,7,0,0
265,-106,0,7,0,0
266,-150,0,150,0,0
267,-163,0,64,0,0
268,-169,0,70,0,0
269,-125,0,26,0,0
270,-237,0,138,0,0
271,-118,0,19,0,0
272,-107,0,8,0,0
273,-107,0,8,0,0
274,-206,0,107,0,0
275,-247,0,148,0,0
276,-112,0,13,0,0
277,-111,0,12,0,0
278,-170,0,71,0,0
279,-150,0,150,0,0
280,-119,0,20,0,0
281,-150,0,150,0,0
282,-127,0,28,0,0
283,-124,0,25,0,0
284,-150,0,150,0,0
285,-140,0,41,0,0
286,290,1,112,0,0
287,-120,0,21,0,0
288,-106,0,7,0,0
289,-139,0,40,0,0
290,-114,0,15,0,0
291,-176,0,77,0,0
292,-115,0,16,0,0
293,-152,0,53,0,0
294,-117,0,18,0,0
295,-157,0,58,0,0
296,-108,0,9,0,0
297,-209,0,110,0,0
298,-145,0,46,0,0
299,-173,0,74,0,0
300,-113,0,14,0,0
301,-105,0,6,0,0
302,-105,0,6,0,0
303,-124,0,25,0,0
304,-163,0,64,0,0
305,-140,0,41,0,0
306,-156,0,57,0,0
307,-135,0,36,0,0
308,-163,0,64,0,0
309,-231,0,132,0,0
310,-150,0,150,0,0
311,-133,0,34,0,0
312,-102,0,3,0,0
313,-155,0,56,0,0
314,-103,0,4,0,0
315,-132,0,33,0,0
316,-146,0,47,0,0
317,-122,0,23,0,0
318,-229,0,130,0,0
319,-149,0,50,0,0
320,-178,0,79,0,0
321,-160,0,61,0,0
322,-102,0,3,0,0
323,-217,0,118,0,0
324,-139,0,40,0,0
325,-194,0,95,0,0
326,-120,0,21,0,0
327,-192,0,93,0,0
328,-106,0,7,0,0
329,-117,0,18,0,0
330,-237,0,138,0,0
331,-199,0,100,0,0
332,-150,0,150,0,0
333,-146,0,47,0,0
334,-109,0,10,0,0
335,-133,0,34,0,0
336,-146,0,47,0,0
337,-144,0,45,0,0
338,-195,0,96,0,0
339,-161,0,62,0,0
340,-139,0,40,0,0
341,-159,0,60,0,0
342,-179,0,80,0,0
343,-138,0,39,0,0
344,-232,0,133,0,0
345,-130,0,31,0,0
346,-197,0,98,0,0
347,-132,0,33,0,0
348,-130,0,31,0,0
349,-110,0,11,0,0
350,-150,0,150,0,0
351,-207,0,108,0,0
352,-119,0,20,0,0
353,-149,0,50,0,0
354,-134,0,35,0,0
355,-181,0,82,0,0
356,-167,0,68,0,0
357,-135,0,36,0,0
358,-129,0,30,0,0
359,-110,0,11,0,0
360,-114,0,15,0,0
361,-128,0,29,0,0
362,-108,0,9,0,0
363,-105,0,6,0,0
364,-199,0,100,0,0
365,-173,0,74,0,0
366,-184,0,85,0,0
367,-168,0,69,0,0
368,-109,0,10,0,0
369,-105,0,6,0,0
370,-109,0,10,0,0
371,-159,0,60,0,0
372,-204,0,105,0,0
373,-118,0,19,0,0
374,-137,0,38,0,0
375,-139,0,40,0,0
376,-127,0,28,0,0
377,-112,0,13,0,0
378,-179,0,80,0,0
379,-150,0,150,0,0
380,-109,0,10,0,0
381,-214,0,115,0,0
382,-200,0,101,0,0
383,-110,0,11,0,0
384,-119,0,20,0,0
385,-169,0,70,0,0
386,-121,0,22,0,0
387,-139,0,40,0,0
388,-115,0,16,0,0
389,-151,0,52,0,0
390,-146,0,47,0,0
391,-107,0,8,0,0
392,-118,0,19,0,0
393,-120,0,21,0,0
394,-150,0,150,0,0
395,-221,0,122,0,0
396,-124,0,25,0,0
397,-141,0,42,0,0
398,-163,0,64,0,0
399,-162,0,63,0,0
400,-160,0,61,0,0
401,-150,0,150,0,0
402,-139,0,40,0,0
403,-143,0,44,0,0
404,-118,0,19,0,0
405,-140,0,41,0,0
406,-112,0,13,0,0
407,-157,0,58,0,0
408,-104,0,5,0,0
409,-116,0,17,0,0
410,-135,0,36,0,0
411,-122,0,23,0,0
412,-167,0,68,0,0
413,-111,0,12,0,0
414,-115,0,16,0,0
415,-143,0,44,0,0
416,-120,0,21,0,0
417,-118,0,19,0,0
418,-115,0,16,0,0
419,-183,0,84,0,0
420,-130,0,31,0,0
421,-204,0,105,0,0
422,-139,0,40,0,0
423,-125,0,26,0,0
424,-147,0,48,0,0
425,-150,0,150,0,0
426,-108,0,9,0,0
427,-154,0,55,0,0
428,-117,0,18,0,0
429,-107,0,8,0,0
430,-121,0,22,0,0
431,-243,0,144,0,0
432,-124,0,25,0,0
433,-137,0,38,0,0
434,-151,0,52,0,0
435,-150,0,150,0,0
436,-137,0,38,0,0
437,-181,0,82,0,0
438,-196,0,97,0,0
439,-106,0,7,0,0
440,-248,0,149,0,0
441,-218,0,119,0,0
442,-192,0,93,0,0
443,-150,0,150,0,0
444,-139,0,40,0,0
445,-102,0,3,0,0
446,-168,0,69,0,0
447,-212,0,113,0,0
448,-128,0,29,0,0
449,-192,0,93,0,0
450,-192,0,93,0,0
451,-112,0,13,0,0
452,-139,0,40,0,0
453,-180,0,81,0,0
454,-130,0,31,0,0
455,-133,0,34,0,0
456,-176,0,77,0,0
457,-225,0,126,0,0
458,-177,0,78,0,0
459,-138,0,39,0,0
460,-168,0,69,0,0
461,-132,0,33,0,0
462,-120,0,21,0,0
463,-114,0,15,0,0
464,-127,0,28,0,0
465,-150,0,150,0,0
466,-211,0,112,0,0
467,-138,0,39,0,0
468,-185,0,86,0,0
469,-150,0,51,0,0
470,-166,0,67,0,0
471,-127,0,28,0,0
472,-168,0,69,0,0
473,-157,0,58,0,0
474,-164,0,65,0,0
475,-115,0,16,0,0
476,-120,0,21,0,0
477,-172,0,73,0,0
478,-171,0,72,0,0
479,-113,0,14,0,0
480,-186,0,87,0,0
481,-226,0,127,0,0
482,-166,0,67,0,0
483,-141,0,42,0,0
484,-150,0,150,0,0
485,-143,0,44,0,0
486,-132,0,33,0,0
487,-144,0,45,0,0
488,-172,0,73,0,0
489,-168,0,69,0,0
490,-150,0,150,0,0
491,-191,0,92,0,0
492,-151,0,52,0,0
493,-126,0,27,0,0
494,-132,0,33,0,0
495,-127,0,28,0,0
496,-185,0,86,0,0
497,-139,0,40,0,0
498,-190,0,91,0,0
499,-149,0,50,0,0
500,-130,0,31,0,0
501,-139,0,40,0,0
502,-103,0,4,0,0
503,-125,0,26,0,0
504,-128,0,29,0,0
505,-150,0,150,0,0
506,-140,0,41,0,0
507,-122,0,23,0,0
508,-157,0,58,0,0
509,-154,0,55,0,0
510,-105,0,6,0,0
511,-119,0,20,0,0
512,-148,0,49,0,0
513,-165,0,66,0,0
514,-108,0,9,0,0
515,-135,0,36,0,0
516,-118,0,19,0,0
517,-168,0,69,0,0
518,-198,0,99,0,0
519,-138,0,39,0,0
520,-138,0,39,0,0
521,-189,0,90,0,0
522,-124,0,25,0,0
523,-154,0,55,0,0
524,-162,0,63,0,0
525,-141,0,42,0,0
526,-222,0,123,0,0
527,-138,0,39,0,0
528,-150,0,150,0,0
529,-145,0,46,0,0
530,-172,0,73,0,0
531,-176,0,77,0,0
532,-194,0,95,0,0
533,-154,0,55,0,0
534,-125,0,26,0,0
535,-123,0,24,0,0
536,-116,0,17,0,0
537,-234,0,135,0,0
538,-187,0,88,0,0
539,-147,0,48,0,0
540,-155,0,56,0,0
541,-149,0,50,0,0
542,-185,0,86,0,0
543,-199,0,100,0,0
544,-171,0,72,0,0
545,-113,0,14,0,0
546,-125,0,26,0,0
547,-231,0,132,0,0
548,-124,0,25,0,0
549,-103,0,4,0,0
550,-105,0,6,0,0
551,-122,0,23,0,0
552,-157,0,58,0,0
553,-131,0,32,0,0
554,-108,0,9,0,0
555,-112,0,13,0,0
556,-197,0,98,0,0
557,-240,0,141,0,0
558,-123,0,24,0,0
559,-156,0,57,0,0
560,-147,0,48,0,0
561,-149,0,50,0,0
562,-164,0,65,0,0
563,-200,0,101,0,0
564,-115,0,16,0,0
565,-248,0,149,0,0
566,-150,0,150,0,0
567,-190,0,91,0,0
568,-150,0,51,0,0
569,-110,0,11,0,0
570,-151,0,52,0,0
571,-112,0,13,0,0
572,-117,0,18,0,0
573,-117,0,18,0,0
574,-116,0,17,0,0
575,-119,0,20,0,0
576,-152,0,53,0,0
577,-165,0,66,0,0
578,-140,0,41,0,0
579,-154,0,55,0,0
580,-208,0,109,0,0
581,-115,0,16,0,0
582,-121,0,22,0,0
583,-135,0,36,0,0
584,-150,0,51,0,0
585,-137,0,38,0,0
586,-244,0,145,0,0
587,-168,0,69,0,0
588,-118,0,19,0,0
589,-163,0,64,0,0
590,-172,0,73,0,0
591,-172,0,73,0,0
592,-179,0,80,0,0
593,-150,0,150,0,0
594,-114,0,15,0,0
595,-138,0,39,0,0
596,-160,0,61,0,0
597,-125,0,26,0,0
598,-203,0,104,0,0
599,-116,0,17,0,0
600,-175,0,76,0,0
601,-151,0,52,0,0
602,-152,0,53,0,0
603,-135,0,36,0,0
604,-195,0,96,0,0
605,-118,0,19,0,0
606,-193,0,94,0,0
607,-120,0,21,0,0
608,-144,0,45,0,0
609,-240,0,141,0,0
610,-164,0,65,0,0
611,-158,0,59,0,0
612,-170,0,71,0,0
613,-212,0,113,0,0
614,-113,0,14,0,0
615,-136,0,37,0,0
616,-213,0,114,0,0
617,-118,0,19,0,0
618,-150,0,150,0,0
619,-148,0,49,0,0
620,-203,0,104,0,0
621,-136,0,37,0,0
622,-150,0,150,0,0
623,-156,0,57,0,0
624,-172,0,73,0,0
625,-160,0,61,0,0
626,-150,0,150,0,0
627,-125,0,26,0,0
628,-108,0,9,0,0
629,-156,0,57,0,0
630,-185,0,86,0,0
631,-108,0,9,0,0
632,-164,0,65,0,0
633,-103,0,4,0,0
634,-167,0,68,0,0
635,-150,0,150,0,0
636,-111,0,12,0,0
637,-122,0,23,0,0
638,-130,0,31,0,0
639,-120,0,21,0,0
640,-189,0,90,0,0
641,-149,0,50,0,0
642,-146,0,47,0,0
643,-210,0,111,0,0
644,-195,0,96,0,0
645,-146,0,47,0,0
646,-127,0,28,0,0
647,-103,0,4,0,0
648,-150,0,150,0,0
649,-117,0,18,0,0
650,-184,0,85,0,0
651,-117,0,18,0,0
652,-212,0,113,0,0
653,-121,0,22,0,0
654,-141,0,42,0,0
655,-229,0,130,0,0
656,-134,0,35,0,0
657,-146,0,47,0,0
658,-152,0,53,0,0
659,-209,0,110,0,0
660,-184,0,85,0,0
661,-118,0,19,0,0
662,-216,0,117,0,0
663,-130,0,31,0,0
664,-105,0,6,0,0
665,-129,0,30,0,0
666,-149,0,50,0,0
667,-125,0,26,0,0
668,-239,0,140,0,0
669,-108,0,9,0,0
670,-162,0,63,0,0
671,-116,0,17,0,0
672,-127,0,28,0,0
673,-136,0,37,0,0
674,-147,0,48,0,0
675,-136,0,37,0,0
676,-144,0,45,0,0
677,-135,0,36,0,0
678,-238,0,139,0,0
679,-171,0,72,0,0
680,-102,0,3,0,0
681,-118,0,19,0,0
682,-110,0,11,0,0
683,-150,0,150,0,0
684,-107,0,8,0,0
685,-103,0,4,0,0
686,-160,0,61,0,0
687,-194,0,95,0,0
688,-150,0,150,0,0
689,-185,0,86,0,0
690,-103,0,4,0,0
691,-178,0,79,0,0
692,-121,0,22,0,0
693,-118,0,19,0,0
694,-118,0,19,0,0
695,-205,0,106,0,0
696,-127,0,28,0,0
697,-122,0,23,0,0
698,-137,0,38,0,0
699,-191,0,92,0,0
700,-189,0,90,0,0
701,-115,0,16,0,0
702,-142,0,43,0,0
703,-117,0,18,0,0
704,-108,0,9,0,0
705,-117,0,18,0,0
706,-111,0,12,0,0
707,-197,0,98,0,0
708,-150,0,150,0,0
709,-105,0,6,0,0
710,-134,0,35,0,0
711,-244,0,145,0,0
712,-221,0,122,0,0
713,-150,0,150,0,0
714,-153,0,54,0,0
715,-165,0,66,0,0
716,-141,0,42,0,0
717,-129,0,30,0,0
718,-139,0,40,0,0
719,-170,0,71,0,0
720,-171,0,72,0,0
721,-155,0,56,0,0
722,-125,0,26,0,0
723,-150,0,150,0,0
724,-107,0,8,0,0
725,-243,0,144,0,0
726,-214,0,115,0,0
727,-244,0,145,0,0
728,-185,0,86,0,0
729,-168,0,69,0,0
730,-149,0,50,0,0
731,-116,0,17,0,0
732,-119,0,20,0,0
733,-111,0,12,0,0
734,-217,0,118,0,0
735,-144,0,45,0,0
736,-154,0,55,0,0
737,-162,0,63,0,0
738,-110,0,11,0,0
739,-107,0,8,0,0
740,-139,0,40,0,0
741,-161,0,62,0,0
742,-138,0,39,0,0
743,-139,0,40,0,0
744,-122,0,23,0,0
745,-105,0,6,0,0
746,-172,0,73,0,0
747,-150,0,150,0,0
748,-126,0,27,0,0
749,-203,0,104,0,0
750,-140,0,41,0,0
751,-139,0,40,0,0
752,-125,0,26,0,0
753,-155,0,56,0,0
754,-150,0,150,0,0
755,-116,0,17,0,0
756,-137,0,38,0,0
757,-132,0,33,0,0
758,-217,0,118,0,0
759,-149,0,50,0,0
760,-108,0,9,0,0
761,-242,0,143,0,0
762,-140,0,41,0,0
763,-128,0,29,0,0
764,-115,0,16,0,0
765,-154,0,55,0,0
766,-240,0,141,0,0
767,-128,0,29,0,0
768,-171,0,72,0,0
769,-185,0,86,0,0
770,-105,0,6,0,0
771,-104,0,5,0,0
772,-133,0,34,0,0
773,-113,0,14,0,0
774,-129,0,30,0,0
775,-159,0,60,0,0
776,-126,0,27,0,0
777,-159,0,60,0,0
778,-121,0,22,0,0
779,-230,0,131,0,0
780,-145,0,46,0,0
781,-145,0,46,0,0
782,-125,0,26,0,0
783,-163,0,64,0,0
784,-191,0,92,0,0
785,-181,0,82,0,0
786,-144,0,45,0,0
787,-183,0,84,0,0
788,-200,0,101,0,0
789,-161,0,62,0,0
790,-132,0,33,0,0
791,351,1,150,0,0
792,-168,0,69,0,0
793,-137,0,38,0,0
794,-150,0,150,0,0
795,-186,0,87,0,0
796,-195,0,96,0,0
797,-111,0,12,0,0
798,-130,0,31,0,0
799,-116,0,17,0,0
800,-146,0,47,0,0
801,-129,0,30,0,0
802,-112,0,13,0,0
803,-150,0,150,0,0
804,-147,0,48,0,0
805,-166,0,67,0,0
806,-105,0,6,0,0
807,-249,0,150,0,0
808,-116,0,17,0,0
809,-175,0,76,0,0
810,-133,0,34,0,0
811,-194,0,95,0,0
812,-132,0,33,0,0
813,-111,0,12,0,0
814,-119,0,20,0,0
815,-156,0,57,0,0
816,-103,0,4,0,0
817,-221,0,122,0,0
818,-126,0,27,0,0
819,-150,0,150,0,0
820,-142,0,43,0,0
821,-207,0,108,0,0
822,-150,0,150,0,0
823,253,1,149,0,0
824,-133,0,34,0,0
825,-197,0,98,0,0
826,-114,0,15,0,0
827,-150,0,150,0,0
828,-150,0,150,0,0
829,-125,0,26,0,0
830,-132,0,33,0,0
831,-192,0,93,0,0
832,-133,0,34,0,0
833,-124,0,25,0,0
834,-110,0,11,0,0
835,-150,0,150,0,0
836,-185,0,86,0,0
837,-104,0,5,0,0
838,-120,0,21,0,0
839,-110,0,11,0,0
840,-172,0,73,0,0
841,-119,0,20,0,0
842,-112,0,13,0,0
843,-151,0,52,0,0
844,-113,0,14,0,0
845,-150,0,150,0,0
846,-183,0,84,0,0
847,-235,0,136,0,0
848,-115,0,16,0,0
849,-114,0,15,0,0
850,-207,0,108,0,0
851,-159,0,60,0,0
852,-137,0,38,0,0
853,-163,0,64,0,0
854,-117,0,18,0,0
855,-166,0,67,0,0
856,-151,0,52,0,0
857,-238,0,139,0,0
858,-111,0,12,0,0
859,-108,0,9,0,0
860,-234,0,135,0,0
861,-187,0,88,0,0
862,-149,0,50,0,0
863,-199,0,100,0,0
864,-127,0,28,0,0
865,-149,0,50,0,0
866,-231,0,132,0,0
867,-155,0,56,0,0
868,351,1,150,0,0
869,-217,0,118,0,0
870,-106,0,7,0,0
871,-141,0,42,0,0
872,-185,0,86,0,0
873,-105,0,6,0,0
874,-175,0,76,0,0
875,-137,0,38,0,0
876,-155,0,56,0,0
877,-141,0,42,0,0
878,-143,0,44,0,0
879,-192,0,93,0,0
880,-127,0,28,0,0
881,-122,0,23,0,0
882,-156,0,57,0,0
883,-135,0,36,0,0
884,-115,0,16,0,0
885,-199,0,100,0,0
886,-122,0,23,0,0
887,-116,0,17,0,0
888,-196,0,97,0,0
889,-157,0,58,0,0
890,-106,0,7,0,0
891,-133,0,34,0,0
892,-205,0,106,0,0
893,-148,0,49,0,0
894,-247,0,148,0,0
895,-124,0,25,0,0
896,-137,0,38,0,0
897,-191,0,92,0,0
898,-157,0,58,0,0
899,-152,0,53,0,0
900,-161,0,62,0,0
901,-124,0,25,0,0
902,-152,0,53,0,0
903,-150,0,150,0,0
904,-158,0,59,0,0
905,-122,0,23,0,0
906,-103,0,4,0,0
907,-135,0,36,0,0
908,-141,0,42,0,0
909,-115,0,16,0,0
910,-159,0,60,0,0
911,-124,0,25,0,0
912,-158,0,59,0,0
913,-123,0,24,0,0
914,-225,0,126,0,0
915,-245,0,146,0,0
916,-234,0,135,0,0
917,-194,0,95,0,0
918,-135,0,36,0,0
919,351,1,150,0,0
920,-213,0,114,0,0
921,-237,0,138,0,0
922,-141,0,42,0,0
923,-150,0,51,0,0
924,-150,0,150,0,0
925,-125,0,26,0,0
926,-129,0,30,0,0
927,-150,0,150,0,0
928,-156,0,57,0,0
929,-102,0,3,0,0
930,-125,0,26,0,0
931,-122,0,23,0,0
932,-112,0,13,0,0
933,-111,0,12,0,0
934,-151,0,52,0,0
935,-150,0,150,0,0
936,-149,0,50,0,0
937,-150,0,150,0,0
938,-145,0,46,0,0
939,-141,0,42,0,0
940,-157,0,58,0,0
941,-106,0,7,0,0
942,-171,0,72,0,0
943,-211,0,112,0,0
944,-211,0,112,0,0
945,-174,0,75,0,0
946,-150,0,51,0,0
947,-167,0,68,0,0
948,-184,0,85,0,0
949,-132,0,33,0,0
950,-148,0,49,0,0
951,-119,0,20,0,0
952,-146,0,47,0,0
953,-131,0,32,0,0
954,-164,0,65,0,0
955,-121,0,22,0,0
956,-159,0,60,0,0
957,-179,0,80,0,0
958,-141,0,42,0,0
959,-120,0,21,0,0
960,-137,0,38,0,0
961,-193,0,94,0,0
962,-106,0,7,0,0
963,-180,0,81,0,0
964,-135,0,36,0,0
965,-178,0,79,0,0
966,-212,0,113,0,0
967,-165,0,66,0,0
968,-173,0,74,0,0
969,-139,0,40,0,0
970,-194,0,95,0,0
971,-102,0,3,0,0
972,-175,0,76,0,0
973,-122,0,23,0,0
974,-147,0,48,0,0
975,-137,0,38,0,0
976,-208,0,109,0,0
977,-247,0,148,0,0
978,-105,0,6,0,0
979,-150,0,150,0,0
980,-194,0,95,0,0
981,-112,0,13,0,0
982,-148,0,49,0,0
983,-125,0,26,0,0
984,-134,0,35,0,0
985,-159,0,60,0,0
986,-135,0,36,0,0
987,-154,0,55,0,0
988,-134,0,35,0,0
989,-107,0,8,0,0
990,-135,0,36,0,0
991,-193,0,94,0,0
992,-119,0,20,0,0
993,-106,0,7,0,0
994,-103,0,4,0,0
995,-114,0,15,0,0
996,-150,0,150,0,0
997,-166,0,67,0,0
998,257,1,145,0,0
999,-150,0,150,0,0
1000,-195,0,96,0,0
1001,-108,0,9,0,0
1002,-144,0,45,0,0
1003,-158,0,59,0,0
1004,-144,0,45,0,0
1005,-188,0,89,0,0
1006,-167,0,68,0,0
1007,-204,0,105,0,0
1008,-125,0,26,0,0
1009,-139,0,40,0,0
1010,-150,0,150,0,0
1011,-143,0,44,0,0
1012,-177,0,78,0,0
1013,-121,0,22,0,0
1014,-112,0,13,0,0
1015,-107,0,8,0,0
1016,-133,0,34,0,0
1017,-197,0,98,0,0
1018,-168,0,69,0,0
1019,-120,0,21,0,0
1020,-122,0,23,0,0
1021,-112,0,13,0,0
1022,-206,0,107,0,0
1023,-171,0,72,0,0
1024,-127,0,28,0,0
1025,-185,0,86,0,0
1026,-107,0,8,0,0
1027,-187,0,88,0,0
1028,-243,0,144,0,0
1029,-231,0,132,0,0
1030,-249,0,150,0,0
1031,-172,0,73,0,0
1032,-133,0,34,0,0
1033,-123,0,24,0,0
1034,-133,0,34,0,0
1035,-124,0,25,0,0
1036,-174,0,75,0,0
1037,-142,0,43,0,0
1038,-139,0,40,0,0
1039,-175,0,76,0,0
1040,-133,0,34,0,0
1041,-109,0,10,0,0
1042,-134,0,35,0,0
1043,-130,0,31,0,0
1044,-109,0,10,0,0
1045,-149,0,50,0,0
1046,-161,0,62,0,0
1047,-176,0,77,0,0
1048,-181,0,82,0,0
1049,-138,0,39,0,0
1050,-223,0,124,0,0
1051,-133,0,34,0,0
1052,-115,0,16,0,0
1053,-183,0,84,0,0
1054,-119,0,20,0,0
1055,-126,0,27,0,0
1056,-130,0,31,0,0
1057,-102,0,3,0,0
1058,-223,0,124,0,0
1059,-127,0,28,0,0
1060,-138,0,39,0,0
1061,-152,0,53,0,0
1062,-209,0,110,0,0
1063,-119,0,20,0,0
1064,-127,0,28,0,0
1065,-150,0,150,0,0
