episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
424,-104,0,5,0,0
425,-109,0,10,0,0
426,-145,0,46,0,0
427,-122,0,23,0,0
428,-147,0,48,0,0
429,-198,0,99,0,0
430,-190,0,91,0,0
431,-171,0,72,0,0
432,-193,0,94,0,0
433,-116,0,17,0,0
434,-198,0,99,0,0
435,-132,0,33,0,0
436,-131,0,32,0,0
437,-147,0,48,0,0
438,-131,0,32,0,0
439,-172,0,73,0,0
440,-105,0,6,0,0
441,-120,0,21,0,0
442,-103,0,4,0,0
443,-149,0,50,0,0
444,-134,0,35,0,0
445,-144,0,45,0,0
446,-132,0,33,0,0
447,-105,0,6,0,0
448,-166,0,67,0,0
449,-112,0,13,0,0
450,-145,0,46,0,0
451,-127,0,28,0,0
452,-127,0,28,0,0
453,-128,0,29,0,0
454,-128,0,29,0,0
455,-102,0,3,0,0
456,-165,0,66,0,0
457,-186,0,87,0,0
458,-119,0,20,0,0
459,-152,0,53,0,0
460,-114,0,15,0,0
461,-101,0,2,0,0
462,-182,0,83,0,0
463,-121,0,22,0,0
464,-124,0,25,0,0
465,-188,0,89,0,0
466,-104,0,5,0,0
467,-123,0,24,0,0
468,321,1,81,0,0
469,-155,0,56,0,0
470,-101,0,2,0,0
471,-108,0,9,0,0
472,-117,0,18,0,0
473,-123,0,24,0,0
474,-153,0,54,0,0
475,-101,0,2,0,0
476,-123,0,24,0,0
477,-154,0,55,0,0
478,-156,0,57,0,0
479,-102,0,3,0,0
480,-100,0,100,0,0
481,-119,0,20,0,0
482,-129,0,30,0,0
483,-118,0,19,0,0
484,-137,0,38,0,0
485,-118,0,19,0,0
486,-111,0,12,0,0
487,-126,0,27,0,0
488,-124,0,25,0,0
489,-149,0,50,0,0
490,-169,0,70,0,0
491,-173,0,74,0,0
492,-118,0,19,0,0
493,-114,0,15,0,0
494,-111,0,12,0,0
495,-127,0,28,0,0
496,-180,0,81,0,0
497,-106,0,7,0,0
498,-103,0,4,0,0
499,-111,0,12,0,0
500,-110,0,11,0,0
501,-113,0,14,0,0
502,-115,0,16,0,0
503,-106,0,7,0,0
504,-186,0,87,0,0
505,-153,0,54,0,0
506,-155,0,56,0,0
507,-198,0,99,0,0
508,-152,0,53,0,0
509,-125,0,26,0,0
510,-156,0,57,0,0
511,-143,0,44,0,0
512,-132,0,33,0,0
513,-107,0,8,0,0
514,-183,0,84,0,0
515,-114,0,15,0,0
516,-113,0,14,0,0
517,-124,0,25,0,0
518,-116,0,17,0,0
519,-144,0,45,0,0
520,-133,0,34,0,0
521,-133,0,34,0,0
522,-109,0,10,0,0
523,-101,0,2,0,0
524,-175,0,76,0,0
525,-111,0,12,0,0
526,-112,0,13,0,0
527,-160,0,61,0,0
528,-111,0,12,0,0
529,-130,0,31,0,0
530,-137,0,38,0,0
531,-153,0,54,0,0
532,-109,0,10,0,0
533,-137,0,38,0,0
534,-132,0,33,0,0
535,-125,0,26,0,0
536,-137,0,38,0,0
537,-104,0,5,0,0
538,-172,0,73,0,0
539,-105,0,6,0,0
540,-110,0,11,0,0
541,-118,0,19,0,0
542,-106,0,7,0,0
543,-102,0,3,0,0
544,-113,0,14,0,0
545,-101,0,2,0,0
546,-118,0,19,0,0
547,-122,0,23,0,0
548,-123,0,24,0,0
549,-150,0,51,0,0
550,-165,0,66,0,0
551,-111,0,12,0,0
552,-113,0,14,0,0
553,-103,0,4,0,0
554,359,1,43,0,0
555,-100,0,100,0,0
556,-146,0,47,0,0
557,-108,0,9,0,0
558,-155,0,56,0,0
559,349,1,53,0,0
560,-127,0,28,0,0
561,-109,0,10,0,0
562,-123,0,24,0,0
563,-109,0,10,0,0
564,-114,0,15,0,0
565,-100,0,100,0,0
566,-121,0,22,0,0
567,-100,0,100,0,0
568,-111,0,12,0,0
569,-131,0,32,0,0
570,-105,0,6,0,0
571,-100,0,100,0,0
572,-140,0,41,0,0
573,-131,0,32,0,0
574,-160,0,61,0,0
575,-101,0,2,0,0
576,-131,0,32,0,0
577,-118,0,19,0,0
578,-100,0,100,0,0
579,-117,0,18,0,0
580,-139,0,40,0,0
581,-143,0,44,0,0
582,-100,0,100,0,0
583,-146,0,47,0,0
584,-107,0,8,0,0
585,-116,0,17,0,0
586,-110,0,11,0,0
587,-123,0,24,0,0
588,-133,0,34,0,0
589,-124,0,25,0,0
590,-100,0,100,0,0
591,-139,0,40,0,0
592,-169,0,70,0,0
593,-136,0,37,0,0
594,-143,0,44,0,0
595,-100,0,100,0,0
596,-153,0,54,0,0
597,-118,0,19,0,0
598,-141,0,42,0,0
599,-146,0,47,0,0
600,-113,0,14,0,0
601,-122,0,23,0,0
602,-112,0,13,0,0
603,-101,0,2,0,0
604,-111,0,12,0,0
605,-118,0,19,0,0
606,-133,0,34,0,0
607,-103,0,4,0,0
608,-157,0,58,0,0
609,-181,0,82,0,0
610,-116,0,17,0,0
611,-149,0,50,0,0
612,-125,0,26,0,0
613,-184,0,85,0,0
614,-112,0,13,0,0
615,-148,0,49,0,0
616,-197,0,98,0,0
617,-136,0,37,0,0
618,-164,0,65,0,0
619,-154,0,55,0,0
620,-113,0,14,0,0
621,-153,0,54,0,0
622,-102,0,3,0,0
623,-116,0,17,0,0
624,-100,0,100,0,0
625,-133,0,34,0,0
626,-114,0,15,0,0
627,-108,0,9,0,0
628,-138,0,39,0,0
629,-138,0,39,0,0
630,-169,0,70,0,0
631,-102,0,3,0,0
632,-127,0,28,0,0
633,-125,0,26,0,0
634,-127,0,28,0,0
635,-116,0,17,0,0
636,-107,0,8,0,0
637,-194,0,95,0,0
638,-150,0,51,0,0
639,-122,0,23,0,0
640,-111,0,12,0,0
641,-100,0,100,0,0
642,-155,0,56,0,0
643,-100,0,100,0,0
644,-181,0,82,0,0
645,-133,0,34,0,0
646,-102,0,3,0,0
647,-188,0,89,0,0
648,-169,0,70,0,0
649,-104,0,5,0,0
650,-181,0,82,0,0
651,-138,0,39,0,0
652,-110,0,11,0,0
653,-118,0,19,0,0
654,-106,0,7,0,0
655,-123,0,24,0,0
656,-157,0,58,0,0
657,-142,0,43,0,0
658,-146,0,47,0,0
659,-149,0,50,0,0
660,-114,0,15,0,0
661,-105,0,6,0,0
662,-105,0,6,0,0
663,-199,0,100,0,0
664,323,1,79,0,0
665,-129,0,30,0,0
666,-125,0,26,0,0
667,-118,0,19,0,0
668,-100,0,100,0,0
669,-129,0,30,0,0
670,-101,0,2,0,0
671,-100,0,100,0,0
672,-110,0,11,0,0
673,-104,0,5,0,0
674,-137,0,38,0,0
675,-107,0,8,0,0
676,-152,0,53,0,0
677,-143,0,44,0,0
678,-181,0,82,0,0
679,-160,0,61,0,0
680,-112,0,13,0,0
681,-113,0,14,0,0
682,-115,0,16,0,0
683,-110,0,11,0,0
684,-152,0,53,0,0
685,-165,0,66,0,0
686,-105,0,6,0,0
687,-112,0,13,0,0
688,-112,0,13,0,0
689,-101,0,2,0,0
690,-167,0,68,0,0
691,-130,0,31,0,0
692,-103,0,4,0,0
693,-114,0,15,0,0
694,-121,0,22,0,0
695,-118,0,19,0,0
696,-158,0,59,0,0
697,-102,0,3,0,0
698,-135,0,36,0,0
699,-115,0,16,0,0
700,-114,0,15,0,0
701,-159,0,60,0,0
702,-126,0,27,0,0
703,-100,0,100,0,0
704,-125,0,26,0,0
705,-106,0,7,0,0
706,-112,0,13,0,0
707,-101,0,2,0,0
708,-140,0,41,0,0
709,-124,0,25,0,0
710,-120,0,21,0,0
711,-109,0,10,0,0
712,-104,0,5,0,0
713,-121,0,22,0,0
714,-106,0,7,0,0
715,-119,0,20,0,0
716,-128,0,29,0,0
717,-123,0,24,0,0
718,-110,0,11,0,0
719,-145,0,46,0,0
720,-117,0,18,0,0
721,-117,0,18,0,0
722,-141,0,42,0,0
723,-127,0,28,0,0
724,-133,0,34,0,0
725,-160,0,61,0,0
726,-104,0,5,0,0
727,-119,0,20,0,0
728,326,1,76,0,0
729,376,1,26,0,0
730,-119,0,20,0,0
731,-101,0,2,0,0
732,-114,0,15,0,0
733,-112,0,13,0,0
734,-107,0,8,0,0
735,-149,0,50,0,0
736,-143,0,44,0,0
737,-119,0,20,0,0
738,-122,0,23,0,0
739,-121,0,22,0,0
740,-137,0,38,0,0
741,-123,0,24,0,0
742,-101,0,2,0,0
743,-140,0,41,0,0
744,-113,0,14,0,0
745,-133,0,34,0,0
746,-105,0,6,0,0
747,-114,0,15,0,0
748,-185,0,86,0,0
749,310,1,92,0,0
750,-110,0,11,0,0
751,374,1,28,0,0
752,-133,0,34,0,0
753,-156,0,57,0,0
754,-128,0,29,0,0
755,-100,0,100,0,0
756,-108,0,9,0,0
757,-137,0,38,0,0
758,-146,0,47,0,0
759,344,1,58,0,0
760,-127,0,28,0,0
761,-107,0,8,0,0
762,-117,0,18,0,0
763,-117,0,18,0,0
764,-112,0,13,0,0
765,-169,0,70,0,0
766,-145,0,46,0,0
767,-116,0,17,0,0
768,-184,0,85,0,0
769,-119,0,20,0,0
770,-166,0,67,0,0
771,-103,0,4,0,0
772,-117,0,18,0,0
773,-61,0,63,1,0
774,-22,0,24,1,0
775,-134,0,35,0,0
776,-131,0,32,0,0
777,-108,0,9,0,0
778,-101,0,2,0,0
779,-160,0,61,0,0
780,-111,0,12,0,0
781,-160,0,61,0,0
782,-134,0,35,0,0
783,-127,0,28,0,0
784,-124,0,25,0,0
785,-116,0,17,0,0
786,-182,0,83,0,0
787,-175,0,76,0,0
788,-135,0,36,0,0
789,-134,0,35,0,0
790,-172,0,73,0,0
791,-183,0,84,0,0
792,-177,0,78,0,0
793,-199,0,100,0,0
794,-108,0,9,0,0
795,-160,0,61,0,0
796,-143,0,44,0,0
797,-117,0,18,0,0
798,-126,0,27,0,0
799,-143,0,44,0,0
800,401,1,100,0,0
801,1,0,100,1,0
802,-109,0,10,0,0
803,-100,0,100,0,0
804,-169,0,70,0,0
805,-142,0,43,0,0
806,-130,0,31,0,0
807,-113,0,14,0,0
808,-154,0,55,0,0
809,-106,0,7,0,0
810,-103,0,4,0,0
811,-105,0,6,0,0
812,-180,0,81,0,0
813,-107,0,8,0,0
814,-106,0,7,0,0
815,-152,0,53,0,0
816,-122,0,23,0,0
817,-106,0,7,0,0
818,-172,0,73,0,0
819,-106,0,7,0,0
820,-148,0,49,0,0
821,-110,0,11,0,0
822,-128,0,29,0,0
823,-106,0,7,0,0
824,-100,0,100,0,0
825,-100,0,100,0,0
826,-133,0,34,0,0
827,-122,0,23,0,0
828,-130,0,31,0,0
829,-121,0,22,0,0
830,-126,0,27,0,0
831,-127,0,28,0,0
832,-124,0,25,0,0
833,-111,0,12,0,0
834,-128,0,29,0,0
835,-161,0,62,0,0
836,-170,0,71,0,0
837,-186,0,87,0,0
838,-121,0,22,0,0
839,-105,0,6,0,0
840,-32,0,34,1,0
841,-177,0,78,0,0
842,-133,0,34,0,0
843,-100,0,100,0,0
844,-163,0,64,0,0
845,-152,0,53,0,0
846,-101,0,2,0,0
847,-116,0,17,0,0
848,-112,0,13,0,0
849,-108,0,9,0,0
850,-106,0,7,0,0
851,-108,0,9,0,0
852,-112,0,13,0,0
853,-144,0,45,0,0
854,-134,0,35,0,0
855,-126,0,27,0,0
856,-128,0,29,0,0
857,-133,0,34,0,0
858,335,1,67,0,0
859,-128,0,29,0,0
860,-132,0,33,0,0
861,-155,0,56,0,0
862,-100,0,100,0,0
863,-104,0,5,0,0
864,-123,0,24,0,0
865,-129,0,30,0,0
866,-105,0,6,0,0
867,-162,0,63,0,0
868,-125,0,26,0,0
869,-150,0,51,0,0
870,-177,0,78,0,0
871,-167,0,68,0,0
872,-118,0,19,0,0
873,-41,0,43,1,0
874,-176,0,77,0,0
875,-137,0,38,0,0
876,-141,0,42,0,0
877,-109,0,10,0,0
878,-166,0,67,0,0
879,-175,0,76,0,0
880,-128,0,29,0,0
881,-101,0,2,0,0
882,-136,0,37,0,0
883,-104,0,5,0,0
884,-143,0,44,0,0
885,-118,0,19,0,0
886,-184,0,85,0,0
887,-114,0,15,0,0
888,-132,0,33,0,0
889,-120,0,21,0,0
890,-110,0,11,0,0
891,-167,0,68,0,0
892,-151,0,52,0,0
893,-125,0,26,0,0
894,-101,0,2,0,0
895,-101,0,2,0,0
896,340,1,62,0,0
897,-140,0,41,0,0
898,-182,0,83,0,0
899,-118,0,19,0,0
900,-122,0,23,0,0
901,-101,0,2,0,0
902,-136,0,37,0,0
903,-110,0,11,0,0
904,-108,0,9,0,0
905,-122,0,23,0,0
906,-143,0,44,0,0
907,-139,0,40,0,0
908,-100,0,100,0,0
909,-104,0,5,0,0
910,-106,0,7,0,0
911,-155,0,56,0,0
912,-100,0,100,0,0
913,-117,0,18,0,0
914,-109,0,10,0,0
915,-138,0,39,0,0
916,-115,0,16,0,0
917,-115,0,16,0,0
918,-113,0,14,0,0
919,-109,0,10,0,0
920,-169,0,70,0,0
921,-147,0,48,0,0
922,-136,0,37,0,0
923,-110,0,11,0,0
924,-136,0,37,0,0
925,-110,0,11,0,0
926,-141,0,42,0,0
927,-106,0,7,0,0
928,-115,0,16,0,0
929,-110,0,11,0,0
930,-131,0,32,0,0
931,-120,0,21,0,0
932,-109,0,10,0,0
933,-107,0,8,0,0
934,-113,0,14,0,0
935,-110,0,11,0,0
936,-138,0,39,0,0
937,-126,0,27,0,0
938,-117,0,18,0,0
939,-109,0,10,0,0
940,-147,0,48,0,0
941,-135,0,36,0,0
942,-107,0,8,0,0
943,-122,0,23,0,0
944,-107,0,8,0,0
945,-116,0,17,0,0
946,-131,0,32,0,0
947,-105,0,6,0,0
948,-128,0,29,0,0
949,-102,0,3,0,0
950,-183,0,84,0,0
951,401,1,100,0,0
952,-117,0,18,0,0
953,-152,0,53,0,0
954,-142,0,43,0,0
955,-154,0,55,0,0
956,-147,0,48,0,0
957,-103,0,4,0,0
958,-108,0,9,0,0
959,-110,0,11,0,0
960,-109,0,10,0,0
961,-108,0,9,0,0
962,401,1,100,0,0
963,-110,0,11,0,0
964,-101,0,2,0,0
965,-124,0,25,0,0
966,-120,0,21,0,0
967,-124,0,25,0,0
968,-105,0,6,0,0
969,-101,0,2,0,0
970,-143,0,44,0,0
971,-171,0,72,0,0
972,-101,0,2,0,0
973,-162,0,63,0,0
974,-121,0,22,0,0
975,-120,0,21,0,0
976,-117,0,18,0,0
977,-127,0,28,0,0
978,-117,0,18,0,0
979,-107,0,8,0,0
980,-101,0,2,0,0
981,-100,0,100,0,0
982,-141,0,42,0,0
983,-111,0,12,0,0
984,-178,0,79,0,0
985,-191,0,92,0,0
986,-168,0,69,0,0
987,-126,0,27,0,0
988,-171,0,72,0,0
989,368,1,34,0,0
990,-100,0,100,0,0
991,-102,0,3,0,0
992,-106,0,7,0,0
993,-131,0,32,0,0
994,-110,0,11,0,0
995,-166,0,67,0,0
996,-172,0,73,0,0
997,-115,0,16,0,0
998,-135,0,36,0,0
999,-162,0,63,0,0
1000,-134,0,35,0,0
1001,-112,0,13,0,0
1002,-169,0,70,0,0
1003,-101,0,2,0,0
1004,-107,0,8,0,0
1005,-110,0,11,0,0
1006,-145,0,46,0,0
1007,-138,0,39,0,0
1008,-142,0,43,0,0
1009,-118,0,19,0,0
1010,-115,0,16,0,0
1011,-100,0,100,0,0
1012,-102,0,3,0,0
1013,-109,0,10,0,0
1014,-100,0,100,0,0
1015,-113,0,14,0,0
1016,-142,0,43,0,0
1017,-103,0,4,0,0
1018,-131,0,32,0,0
1019,-119,0,20,0,0
1020,-108,0,9,0,0
1021,-115,0,16,0,0
1022,-135,0,36,0,0
1023,-110,0,11,0,0
1024,-100,0,100,0,0
1025,-117,0,18,0,0
1026,-105,0,6,0,0
1027,-118,0,19,0,0
1028,-101,0,2,0,0
1029,-124,0,25,0,0
1030,-109,0,10,0,0
1031,-130,0,31,0,0
1032,-118,0,19,0,0
1033,-167,0,68,0,0
1034,-120,0,21,0,0
1035,-118,0,19,0,0
1036,-137,0,38,0,0
1037,-138,0,39,0,0
1038,-122,0,23,0,0
1039,-144,0,45,0,0
1040,-129,0,30,0,0
1041,-100,0,100,0,0
1042,-155,0,56,0,0
1043,-170,0,71,0,0
1044,-120,0,21,0,0
1045,-134,0,35,0,0
1046,-106,0,7,0,0
1047,-123,0,24,0,0
1048,-140,0,41,0,0
1049,-124,0,25,0,0
1050,-111,0,12,0,0
1051,-116,0,17,0,0
1052,-131,0,32,0,0
1053,-164,0,65,0,0
1054,-136,0,37,0,0
1055,-138,0,39,0,0
1056,-111,0,12,0,0
1057,-189,0,90,0,0
1058,-105,0,6,0,0
1059,-106,0,7,0,0
1060,-100,0,100,0,0
1061,-127,0,28,0,0
1062,-115,0,16,0,0
1063,-100,0,100,0,0
1064,-138,0,39,0,0
1065,-146,0,47,0,0
1066,-115,0,16,0,0
