episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
553,-154,0,55,0,0
554,-196,0,97,0,0
555,-155,0,56,0,0
556,-171,0,72,0,0
557,-189,0,90,0,0
558,-130,0,31,0,0
559,-133,0,34,0,0
560,-108,0,9,0,0
561,-143,0,44,0,0
562,-177,0,78,0,0
563,-117,0,18,0,0
564,-145,0,46,0,0
565,-142,0,43,0,0
566,-121,0,22,0,0
567,-222,0,123,0,0
568,-145,0,46,0,0
569,-121,0,22,0,0
570,-147,0,48,0,0
571,-195,0,96,0,0
572,-118,0,19,0,0
573,-151,0,52,0,0
574,-119,0,20,0,0
575,-109,0,10,0,0
576,-123,0,24,0,0
577,-135,0,36,0,0
578,-110,0,11,0,0
579,-108,0,9,0,0
580,-128,0,29,0,0
581,-136,0,37,0,0
582,-220,0,121,0,0
583,-122,0,23,0,0
584,-118,0,19,0,0
585,-121,0,22,0,0
586,-123,0,24,0,0
587,-126,0,27,0,0
588,-133,0,34,0,0
589,-115,0,16,0,0
590,-215,0,116,0,0
591,-153,0,54,0,0
592,-190,0,91,0,0
593,-128,0,29,0,0
594,-227,0,128,0,0
595,-150,0,150,0,0
596,-108,0,9,0,0
597,-167,0,68,0,0
598,-157,0,58,0,0
599,-183,0,84,0,0
600,-247,0,148,0,0
601,-190,0,91,0,0
602,-104,0,5,0,0
603,-129,0,30,0,0
604,-232,0,133,0,0
605,-221,0,122,0,0
606,-142,0,43,0,0
607,-150,0,51,0,0
608,-123,0,24,0,0
609,-167,0,68,0,0
610,-120,0,21,0,0
611,-163,0,64,0,0
612,-155,0,56,0,0
613,-211,0,112,0,0
614,-114,0,15,0,0
615,-229,0,130,0,0
616,-113,0,14,0,0
617,-162,0,63,0,0
618,-104,0,5,0,0
619,-149,0,50,0,0
620,-111,0,12,0,0
621,-179,0,80,0,0
622,-150,0,150,0,0
623,-161,0,62,0,0
624,-129,0,30,0,0
625,-102,0,3,0,0
626,-207,0,108,0,0
627,-126,0,27,0,0
628,-123,0,24,0,0
629,-200,0,101,0,0
630,-105,0,6,0,0
631,-157,0,58,0,0
632,-118,0,19,0,0
633,-150,0,150,0,0
634,-113,0,14,0,0
635,-114,0,15,0,0
636,-107,0,8,0,0
637,-112,0,13,0,0
638,-211,0,112,0,0
639,-116,0,17,0,0
640,-150,0,150,0,0
641,-104,0,5,0,0
642,-151,0,52,0,0
643,-117,0,18,0,0
644,-150,0,51,0,0
645,-127,0,28,0,0
646,-136,0,37,0,0
647,-123,0,24,0,0
648,-125,0,26,0,0
649,-128,0,29,0,0
650,-158,0,59,0,0
651,-181,0,82,0,0
652,-201,0,102,0,0
653,-175,0,76,0,0
654,-144,0,45,0,0
655,-139,0,40,0,0
656,-137,0,38,0,0
657,-102,0,3,0,0
658,-165,0,66,0,0
659,-111,0,12,0,0
660,-176,0,77,0,0
661,-235,0,136,0,0
662,-179,0,80,0,0
663,-150,0,150,0,0
664,-114,0,15,0,0
665,-161,0,62,0,0
