episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
424,-141,0,42,0,0
425,-104,0,5,0,0
426,-109,0,10,0,0
427,-145,0,46,0,0
428,-122,0,23,0,0
429,-147,0,48,0,0
430,-198,0,99,0,0
431,-190,0,91,0,0
432,-171,0,72,0,0
433,-193,0,94,0,0
434,-116,0,17,0,0
435,-198,0,99,0,0
436,-132,0,33,0,0
437,-131,0,32,0,0
438,-147,0,48,0,0
439,-131,0,32,0,0
440,-172,0,73,0,0
441,-105,0,6,0,0
442,-120,0,21,0,0
443,-103,0,4,0,0
444,-149,0,50,0,0
445,-134,0,35,0,0
446,-144,0,45,0,0
447,-132,0,33,0,0
448,-105,0,6,0,0
449,-166,0,67,0,0
450,-112,0,13,0,0
451,-145,0,46,0,0
452,-127,0,28,0,0
453,-127,0,28,0,0
454,-128,0,29,0,0
455,-128,0,29,0,0
456,-102,0,3,0,0
457,-141,0,42,0,0
458,-145,0,46,0,0
459,-164,0,65,0,0
460,-119,0,20,0,0
461,-152,0,53,0,0
462,-114,0,15,0,0
463,-101,0,2,0,0
464,-182,0,83,0,0
465,-121,0,22,0,0
466,-124,0,25,0,0
467,-188,0,89,0,0
468,-104,0,5,0,0
469,-123,0,24,0,0
470,321,1,81,0,0
471,-155,0,56,0,0
472,-101,0,2,0,0
473,-108,0,9,0,0
474,-117,0,18,0,0
475,-123,0,24,0,0
476,-153,0,54,0,0
477,-101,0,2,0,0
478,-183,0,84,0,0
479,-100,0,100,0,0
480,-182,0,83,0,0
481,-146,0,47,0,0
482,-154,0,55,0,0
483,-109,0,10,0,0
484,-174,0,75,0,0
485,-111,0,12,0,0
486,-131,0,32,0,0
487,-100,0,100,0,0
488,-146,0,47,0,0
489,-107,0,8,0,0
490,-143,0,44,0,0
491,-156,0,57,0,0
492,-136,0,37,0,0
493,-113,0,14,0,0
494,-175,0,76,0,0
495,-185,0,86,0,0
496,-114,0,15,0,0
497,-128,0,29,0,0
498,-135,0,36,0,0
499,-131,0,32,0,0
500,-108,0,9,0,0
501,-156,0,57,0,0
502,-167,0,68,0,0
503,-144,0,45,0,0
504,-102,0,3,0,0
505,-124,0,25,0,0
506,-106,0,7,0,0
507,-125,0,26,0,0
508,-109,0,10,0,0
509,-151,0,52,0,0
510,-120,0,21,0,0
511,-148,0,49,0,0
512,-148,0,49,0,0
513,-130,0,31,0,0
514,-111,0,12,0,0
515,-176,0,77,0,0
516,-111,0,12,0,0
517,-146,0,47,0,0
518,-111,0,12,0,0
519,-167,0,68,0,0
520,-126,0,27,0,0
521,-138,0,39,0,0
522,-110,0,11,0,0
523,-146,0,47,0,0
524,-105,0,6,0,0
525,-160,0,61,0,0
526,-169,0,70,0,0
527,-102,0,3,0,0
528,-100,0,100,0,0
529,-123,0,24,0,0
530,-134,0,35,0,0
531,-102,0,3,0,0
532,-149,0,50,0,0
533,-141,0,42,0,0
534,-109,0,10,0,0
535,321,1,81,0,0
536,-146,0,47,0,0
537,-103,0,4,0,0
538,-114,0,15,0,0
539,-101,0,2,0,0
540,-104,0,5,0,0
541,-139,0,40,0,0
542,-113,0,14,0,0
543,331,1,71,0,0
544,-102,0,3,0,0
545,-146,0,47,0,0
546,-119,0,20,0,0
547,-111,0,12,0,0
548,-109,0,10,0,0
549,-103,0,4,0,0
550,-105,0,6,0,0
551,-199,0,100,0,0
552,-100,0,100,0,0
553,-123,0,24,0,0
554,-131,0,32,0,0
555,-132,0,33,0,0
556,-158,0,59,0,0
557,-116,0,17,0,0
558,-109,0,10,0,0
559,-127,0,28,0,0
560,-133,0,34,0,0
561,-101,0,2,0,0
562,-152,0,53,0,0
563,-101,0,2,0,0
564,-174,0,75,0,0
565,-106,0,7,0,0
566,-156,0,57,0,0
567,-101,0,2,0,0
568,-138,0,39,0,0
569,-160,0,61,0,0
570,-120,0,21,0,0
571,-143,0,44,0,0
572,-110,0,11,0,0
573,-107,0,8,0,0
574,-154,0,55,0,0
575,-156,0,57,0,0
576,-178,0,79,0,0
577,-145,0,46,0,0
578,-116,0,17,0,0
579,-100,0,100,0,0
580,-100,0,100,0,0
581,-144,0,45,0,0
582,-103,0,4,0,0
583,-133,0,34,0,0
584,-100,0,100,0,0
585,-134,0,35,0,0
586,-165,0,66,0,0
587,-112,0,13,0,0
588,-113,0,14,0,0
589,-110,0,11,0,0
590,320,1,82,0,0
591,-102,0,3,0,0
592,-132,0,33,0,0
593,-100,0,100,0,0
594,-157,0,58,0,0
595,-110,0,11,0,0
596,-110,0,11,0,0
597,-133,0,34,0,0
598,-152,0,53,0,0
599,-116,0,17,0,0
600,-132,0,33,0,0
601,-132,0,33,0,0
602,-140,0,41,0,0
603,-112,0,13,0,0
604,-140,0,41,0,0
605,-108,0,9,0,0
606,-105,0,6,0,0
607,-101,0,2,0,0
608,-108,0,9,0,0
609,-135,0,36,0,0
610,-126,0,27,0,0
611,-107,0,8,0,0
612,-116,0,17,0,0
613,-147,0,48,0,0
614,-185,0,86,0,0
615,-120,0,21,0,0
616,-128,0,29,0,0
617,-103,0,4,0,0
618,-108,0,9,0,0
619,-128,0,29,0,0
620,-117,0,18,0,0
621,-111,0,12,0,0
622,-114,0,15,0,0
623,-129,0,30,0,0
624,-110,0,11,0,0
625,-153,0,54,0,0
626,-109,0,10,0,0
627,-113,0,14,0,0
628,-148,0,49,0,0
629,-106,0,7,0,0
630,-140,0,41,0,0
631,-126,0,27,0,0
632,-102,0,3,0,0
633,-115,0,16,0,0
634,-102,0,3,0,0
635,-100,0,100,0,0
636,-199,0,100,0,0
637,-145,0,46,0,0
638,-100,0,100,0,0
639,-117,0,18,0,0
640,-118,0,19,0,0
641,-100,0,100,0,0
642,-123,0,24,0,0
643,-105,0,6,0,0
644,-106,0,7,0,0
645,-175,0,76,0,0
646,-124,0,25,0,0
647,-106,0,7,0,0
648,-128,0,29,0,0
649,-104,0,5,0,0
650,-182,0,83,0,0
651,-101,0,2,0,0
652,-105,0,6,0,0
653,-142,0,43,0,0
654,-114,0,15,0,0
655,-111,0,12,0,0
656,-100,0,100,0,0
657,-122,0,23,0,0
658,-134,0,35,0,0
659,-139,0,40,0,0
660,-116,0,17,0,0
661,-111,0,12,0,0
662,-115,0,16,0,0
663,-104,0,5,0,0
664,-157,0,58,0,0
665,336,1,66,0,0
666,-133,0,34,0,0
667,-122,0,23,0,0
668,-109,0,10,0,0
669,-163,0,64,0,0
670,-100,0,100,0,0
671,-132,0,33,0,0
672,-144,0,45,0,0
673,-107,0,8,0,0
674,-183,0,84,0,0
675,-100,0,100,0,0
676,-103,0,4,0,0
677,-134,0,35,0,0
678,-135,0,36,0,0
679,-192,0,93,0,0
680,-197,0,98,0,0
681,-147,0,48,0,0
682,-100,0,100,0,0
683,-163,0,64,0,0
684,-117,0,18,0,0
685,-119,0,20,0,0
686,-102,0,3,0,0
687,-115,0,16,0,0
688,-117,0,18,0,0
689,-108,0,9,0,0
690,-135,0,36,0,0
691,-148,0,49,0,0
692,-137,0,38,0,0
693,-100,0,100,0,0
694,-104,0,5,0,0
695,-101,0,2,0,0
696,-103,0,4,0,0
697,-121,0,22,0,0
698,-103,0,4,0,0
699,-196,0,97,0,0
700,-28,0,30,1,0
701,-123,0,24,0,0
702,-145,0,46,0,0
703,-132,0,33,0,0
704,-107,0,8,0,0
705,-109,0,10,0,0
706,-126,0,27,0,0
707,-123,0,24,0,0
708,-101,0,2,0,0
709,-109,0,10,0,0
710,-143,0,44,0,0
711,-143,0,44,0,0
712,-119,0,20,0,0
713,-109,0,10,0,0
714,-140,0,41,0,0
715,-171,0,72,0,0
716,-142,0,43,0,0
717,-109,0,10,0,0
718,-123,0,24,0,0
719,-144,0,45,0,0
720,-106,0,7,0,0
721,-171,0,72,0,0
722,-145,0,46,0,0
723,-172,0,73,0,0
724,-133,0,34,0,0
725,-121,0,22,0,0
726,-124,0,25,0,0
727,-110,0,11,0,0
728,-178,0,79,0,0
729,-104,0,5,0,0
730,-110,0,11,0,0
731,-100,0,100,0,0
732,-113,0,14,0,0
733,-132,0,33,0,0
734,-144,0,45,0,0
735,-171,0,72,0,0
736,-104,0,5,0,0
737,-100,0,100,0,0
738,-126,0,27,0,0
739,-110,0,11,0,0
740,-103,0,4,0,0
741,-157,0,58,0,0
742,-121,0,22,0,0
743,-194,0,95,0,0
744,-118,0,19,0,0
745,-120,0,21,0,0
746,-120,0,21,0,0
747,-128,0,29,0,0
748,-113,0,14,0,0
749,354,1,48,0,0
750,-145,0,46,0,0
751,-117,0,18,0,0
752,-149,0,50,0,0
753,-130,0,31,0,0
754,-122,0,23,0,0
755,-111,0,12,0,0
756,-129,0,30,0,0
757,-183,0,84,0,0
758,-124,0,25,0,0
759,-102,0,3,0,0
760,-127,0,28,0,0
761,-118,0,19,0,0
762,-176,0,77,0,0
763,-112,0,13,0,0
764,-112,0,13,0,0
765,-156,0,57,0,0
766,-151,0,52,0,0
767,-167,0,68,0,0
768,-172,0,73,0,0
769,-129,0,30,0,0
770,-106,0,7,0,0
771,-167,0,68,0,0
772,-124,0,25,0,0
773,-112,0,13,0,0
774,-14,0,16,1,0
775,-115,0,16,0,0
776,-126,0,27,0,0
777,-122,0,23,0,0
778,-100,0,100,0,0
779,-137,0,38,0,0
780,-106,0,7,0,0
781,-143,0,44,0,0
782,-129,0,30,0,0
783,-121,0,22,0,0
784,-102,0,3,0,0
785,-124,0,25,0,0
786,-111,0,12,0,0
787,-103,0,4,0,0
788,-104,0,5,0,0
789,-127,0,28,0,0
790,-118,0,19,0,0
791,-119,0,20,0,0
792,-102,0,3,0,0
793,-102,0,3,0,0
794,-103,0,4,0,0
795,-103,0,4,0,0
796,-108,0,9,0,0
797,-112,0,13,0,0
798,-111,0,12,0,0
799,-170,0,71,0,0
800,-130,0,31,0,0
801,-108,0,9,0,0
802,-16,0,18,1,0
803,-146,0,47,0,0
804,-122,0,23,0,0
805,-100,0,100,0,0
806,-116,0,17,0,0
807,-100,0,100,0,0
808,-103,0,4,0,0
809,-129,0,30,0,0
810,-102,0,3,0,0
811,-132,0,33,0,0
812,-119,0,20,0,0
813,-130,0,31,0,0
814,-151,0,52,0,0
815,-137,0,38,0,0
816,-135,0,36,0,0
817,-149,0,50,0,0
818,-134,0,35,0,0
819,-114,0,15,0,0
820,-111,0,12,0,0
821,-117,0,18,0,0
822,-103,0,4,0,0
823,-173,0,74,0,0
824,-110,0,11,0,0
825,-144,0,45,0,0
826,349,1,53,0,0
827,-110,0,11,0,0
828,-100,0,100,0,0
829,-125,0,26,0,0
830,-101,0,2,0,0
831,-124,0,25,0,0
832,-148,0,49,0,0
833,-188,0,89,0,0
834,-102,0,3,0,0
835,-104,0,5,0,0
836,-161,0,62,0,0
837,-134,0,35,0,0
838,-135,0,36,0,0
839,-176,0,77,0,0
840,-134,0,35,0,0
841,-132,0,33,0,0
842,-120,0,21,0,0
843,-108,0,9,0,0
844,-187,0,88,0,0
845,-125,0,26,0,0
846,-150,0,51,0,0
847,-146,0,47,0,0
848,-101,0,2,0,0
849,-123,0,24,0,0
850,-102,0,3,0,0
851,-193,0,94,0,0
852,-138,0,39,0,0
853,-109,0,10,0,0
854,-154,0,55,0,0
855,-123,0,24,0,0
856,-130,0,31,0,0
857,-121,0,22,0,0
858,-131,0,32,0,0
859,-189,0,90,0,0
860,-152,0,53,0,0
861,-157,0,58,0,0
862,-100,0,100,0,0
863,-103,0,4,0,0
864,-127,0,28,0,0
865,-115,0,16,0,0
866,-113,0,14,0,0
867,-104,0,5,0,0
868,-148,0,49,0,0
869,-100,0,100,0,0
870,-133,0,34,0,0
871,-102,0,3,0,0
872,-129,0,30,0,0
873,-103,0,4,0,0
874,-124,0,25,0,0
875,-115,0,16,0,0
876,-126,0,27,0,0
877,-105,0,6,0,0
878,-127,0,28,0,0
879,-125,0,26,0,0
880,-100,0,100,0,0
881,-122,0,23,0,0
882,-107,0,8,0,0
883,-121,0,22,0,0
884,-124,0,25,0,0
885,-115,0,16,0,0
886,-112,0,13,0,0
887,-138,0,39,0,0
888,-120,0,21,0,0
889,-106,0,7,0,0
890,-103,0,4,0,0
891,-105,0,6,0,0
892,-180,0,81,0,0
893,-100,0,100,0,0
894,-115,0,16,0,0
895,-102,0,3,0,0
896,-134,0,35,0,0
897,-109,0,10,0,0
898,-142,0,43,0,0
899,-111,0,12,0,0
900,-101,0,2,0,0
901,-123,0,24,0,0
902,-110,0,11,0,0
903,-153,0,54,0,0
904,-15,0,17,1,0
905,-157,0,58,0,0
906,-100,0,100,0,0
907,-104,0,5,0,0
908,-101,0,2,0,0
909,-196,0,97,0,0
910,-140,0,41,0,0
911,-115,0,16,0,0
912,-139,0,40,0,0
913,-122,0,23,0,0
914,-106,0,7,0,0
915,-185,0,86,0,0
916,-103,0,4,0,0
917,-107,0,8,0,0
918,-133,0,34,0,0
919,-129,0,30,0,0
920,-134,0,35,0,0
921,-105,0,6,0,0
922,-134,0,35,0,0
923,-117,0,18,0,0
924,355,1,47,0,0
925,-134,0,35,0,0
926,-124,0,25,0,0
927,-135,0,36,0,0
928,-103,0,4,0,0
929,-127,0,28,0,0
930,-129,0,30,0,0
931,-113,0,14,0,0
932,-157,0,58,0,0
933,-151,0,52,0,0
934,-116,0,17,0,0
935,-139,0,40,0,0
936,-106,0,7,0,0
937,-137,0,38,0,0
938,-100,0,100,0,0
939,-167,0,68,0,0
940,-125,0,26,0,0
941,-178,0,79,0,0
942,-152,0,53,0,0
943,-126,0,27,0,0
944,-110,0,11,0,0
945,-125,0,26,0,0
946,-107,0,8,0,0
947,-120,0,21,0,0
948,-100,0,100,0,0
949,-115,0,16,0,0
950,-117,0,18,0,0
951,-156,0,57,0,0
952,-168,0,69,0,0
953,-144,0,45,0,0
954,-153,0,54,0,0
955,-167,0,68,0,0
956,-106,0,7,0,0
957,-153,0,54,0,0
958,-131,0,32,0,0
959,-126,0,27,0,0
960,-124,0,25,0,0
961,-166,0,67,0,0
962,-100,0,100,0,0
963,-144,0,45,0,0
964,-118,0,19,0,0
965,-149,0,50,0,0
966,-106,0,7,0,0
967,-101,0,2,0,0
968,-101,0,2,0,0
969,-125,0,26,0,0
970,-146,0,47,0,0
971,-116,0,17,0,0
972,-130,0,31,0,0
973,-102,0,3,0,0
974,-100,0,100,0,0
975,-193,0,94,0,0
976,-102,0,3,0,0
977,-110,0,11,0,0
978,401,1,100,0,0
979,-100,0,100,0,0
980,-100,0,100,0,0
981,-183,0,84,0,0
982,-173,0,74,0,0
983,-170,0,71,0,0
984,-107,0,8,0,0
985,-123,0,24,0,0
986,-134,0,35,0,0
987,-128,0,29,0,0
988,-153,0,54,0,0
989,-143,0,44,0,0
990,-110,0,11,0,0
991,-102,0,3,0,0
992,-125,0,26,0,0
993,-185,0,86,0,0
994,-100,0,100,0,0
995,-115,0,16,0,0
996,-106,0,7,0,0
997,-109,0,10,0,0
998,-130,0,31,0,0
999,-143,0,44,0,0
1000,-136,0,37,0,0
1001,-163,0,64,0,0
1002,-104,0,5,0,0
1003,340,1,62,0,0
1004,-121,0,22,0,0
1005,-113,0,14,0,0
1006,-108,0,9,0,0
1007,-128,0,29,0,0
1008,-120,0,21,0,0
1009,-133,0,34,0,0
1010,-132,0,33,0,0
1011,-175,0,76,0,0
1012,-116,0,17,0,0
1013,-111,0,12,0,0
1014,-120,0,21,0,0
1015,-102,0,3,0,0
1016,-115,0,16,0,0
1017,-116,0,17,0,0
1018,-115,0,16,0,0
1019,-116,0,17,0,0
1020,-118,0,19,0,0
1021,-118,0,19,0,0
1022,-100,0,100,0,0
1023,-150,0,51,0,0
1024,-168,0,69,0,0
1025,-117,0,18,0,0
1026,-132,0,33,0,0
1027,-113,0,14,0,0
1028,-113,0,14,0,0
1029,-111,0,12,0,0
1030,-136,0,37,0,0
1031,-101,0,2,0,0
1032,-119,0,20,0,0
1033,-102,0,3,0,0
1034,-127,0,28,0,0
1035,-123,0,24,0,0
1036,-136,0,37,0,0
1037,-120,0,21,0,0
1038,-116,0,17,0,0
1039,-115,0,16,0,0
1040,-116,0,17,0,0
1041,-117,0,18,0,0
1042,-111,0,12,0,0
1043,-193,0,94,0,0
1044,-116,0,17,0,0
1045,-111,0,12,0,0
1046,-111,0,12,0,0
1047,-112,0,13,0,0
1048,-140,0,41,0,0
1049,-137,0,38,0,0
1050,-105,0,6,0,0
1051,-108,0,9,0,0
1052,-116,0,17,0,0
1053,-125,0,26,0,0
1054,-137,0,38,0,0
1055,-111,0,12,0,0
1056,-103,0,4,0,0
1057,-121,0,22,0,0
1058,-120,0,21,0,0
1059,-133,0,34,0,0
1060,-121,0,22,0,0
1061,-116,0,17,0,0
1062,-129,0,30,0,0
1063,-115,0,16,0,0
1064,-138,0,39,0,0
1065,-123,0,24,0,0
1066,-193,0,94,0,0
