episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
243,-200,0,200,0,0
244,-114,0,15,0,0
245,-165,0,66,0,0
246,-117,0,18,0,0
247,-127,0,28,0,0
248,-234,0,135,0,0
249,-124,0,25,0,0
250,-105,0,6,0,0
251,-155,0,56,0,0
252,-200,0,200,0,0
253,-138,0,39,0,0
254,-144,0,45,0,0
255,-200,0,200,0,0
256,-110,0,11,0,0
257,-200,0,200,0,0
258,-106,0,7,0,0
259,-112,0,13,0,0
260,-102,0,3,0,0
261,-141,0,42,0,0
262,-228,0,129,0,0
263,-115,0,16,0,0
264,-139,0,40,0,0
265,-289,0,190,0,0
266,-229,0,130,0,0
267,-254,0,155,0,0
268,-196,0,97,0,0
269,-293,0,194,0,0
270,-262,0,163,0,0
271,-200,0,200,0,0
272,-128,0,29,0,0
273,-132,0,33,0,0
274,-130,0,31,0,0
275,-205,0,106,0,0
276,-200,0,200,0,0
277,-200,0,200,0,0
278,-201,0,102,0,0
279,-122,0,23,0,0
280,-146,0,47,0,0
281,-117,0,18,0,0
282,-141,0,42,0,0
283,-233,0,134,0,0
284,-193,0,94,0,0
285,-144,0,45,0,0
286,-141,0,42,0,0
287,-114,0,15,0,0
288,-204,0,105,0,0
289,-200,0,200,0,0
290,-111,0,12,0,0
291,-108,0,9,0,0
292,-132,0,33,0,0
293,-139,0,40,0,0
294,-120,0,21,0,0
295,-106,0,7,0,0
296,-135,0,36,0,0
297,-230,0,131,0,0
298,-166,0,67,0,0
299,-103,0,4,0,0
300,-129,0,30,0,0
301,-197,0,98,0,0
302,-181,0,82,0,0
303,-111,0,12,0,0
304,-120,0,21,0,0
305,-202,0,103,0,0
306,-200,0,200,0,0
307,-120,0,21,0,0
308,-165,0,66,0,0
309,-143,0,44,0,0
310,-105,0,6,0,0
311,-111,0,12,0,0
312,-212,0,113,0,0
313,-195,0,96,0,0
314,-118,0,19,0,0
315,-112,0,13,0,0
316,-147,0,48,0,0
317,-221,0,122,0,0
318,-114,0,15,0,0
319,-200,0,200,0,0
320,-154,0,55,0,0
321,-200,0,200,0,0
322,-175,0,76,0,0
323,-129,0,30,0,0
324,-171,0,72,0,0
325,-253,0,154,0,0
326,-212,0,113,0,0
327,-133,0,34,0,0
328,-164,0,65,0,0
329,-126,0,27,0,0
330,-227,0,128,0,0
331,-151,0,52,0,0
