episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
110,-150,0,150,0,0
111,-104,0,5,0,0
112,-109,0,10,0,0
113,-154,0,55,0,0
114,-150,0,150,0,0
115,-205,0,106,0,0
116,-121,0,22,0,0
117,-148,0,49,0,0
118,-159,0,60,0,0
119,-134,0,35,0,0
120,-152,0,53,0,0
121,-140,0,41,0,0
122,-149,0,50,0,0
123,-114,0,15,0,0
124,-159,0,60,0,0
125,-132,0,33,0,0
126,-170,0,71,0,0
127,-158,0,59,0,0
128,-131,0,32,0,0
129,-150,0,150,0,0
130,-178,0,79,0,0
131,-104,0,5,0,0
132,-106,0,7,0,0
133,-167,0,68,0,0
134,-111,0,12,0,0
135,-125,0,26,0,0
136,-158,0,59,0,0
137,-126,0,27,0,0
138,-108,0,9,0,0
139,-135,0,36,0,0
140,-129,0,30,0,0
141,-113,0,14,0,0
142,-107,0,8,0,0
143,-112,0,13,0,0
144,-150,0,150,0,0
145,-182,0,83,0,0
146,-131,0,32,0,0
147,-148,0,49,0,0
148,-134,0,35,0,0
149,-186,0,87,0,0
150,-116,0,17,0,0
151,-117,0,18,0,0
152,-134,0,35,0,0
153,-177,0,78,0,0
154,-116,0,17,0,0
155,-105,0,6,0,0
156,-150,0,150,0,0
157,-136,0,37,0,0
158,-196,0,97,0,0
159,-140,0,41,0,0
160,-179,0,80,0,0
161,-149,0,50,0,0
162,-214,0,115,0,0
163,-122,0,23,0,0
164,-110,0,11,0,0
165,-165,0,66,0,0
166,-150,0,150,0,0
167,-118,0,19,0,0
168,-115,0,16,0,0
169,-200,0,101,0,0
170,-146,0,47,0,0
171,-168,0,69,0,0
172,-155,0,56,0,0
173,-127,0,28,0,0
174,-150,0,150,0,0
175,-185,0,86,0,0
176,-168,0,69,0,0
177,-148,0,49,0,0
178,-142,0,43,0,0
179,-122,0,23,0,0
180,-148,0,49,0,0
181,-180,0,81,0,0
182,-178,0,79,0,0
183,-108,0,9,0,0
184,-144,0,45,0,0
185,-150,0,150,0,0
186,-144,0,45,0,0
187,-216,0,117,0,0
188,-150,0,51,0,0
189,-227,0,128,0,0
190,-116,0,17,0,0
191,-108,0,9,0,0
192,-193,0,94,0,0
193,-185,0,86,0,0
194,-150,0,150,0,0
195,-116,0,17,0,0
196,-173,0,74,0,0
197,-106,0,7,0,0
198,-116,0,17,0,0
199,-110,0,11,0,0
200,-115,0,16,0,0
201,-128,0,29,0,0
202,-198,0,99,0,0
203,-137,0,38,0,0
204,-109,0,10,0,0
205,-110,0,11,0,0
206,-140,0,41,0,0
207,-134,0,35,0,0
208,-193,0,94,0,0
209,-159,0,60,0,0
210,-141,0,42,0,0
211,-115,0,16,0,0
212,-103,0,4,0,0
213,-108,0,9,0,0
214,-124,0,25,0,0
215,-210,0,111,0,0
216,-160,0,61,0,0
217,-142,0,43,0,0
218,-173,0,74,0,0
219,-169,0,70,0,0
220,-230,0,131,0,0
221,-177,0,78,0,0
222,-104,0,5,0,0
223,-144,0,45,0,0
224,-206,0,107,0,0
225,-121,0,22,0,0
226,-150,0,150,0,0
227,-136,0,37,0,0
228,-183,0,84,0,0
229,-103,0,4,0,0
230,-107,0,8,0,0
231,-174,0,75,0,0
232,-107,0,8,0,0
233,-124,0,25,0,0
234,-179,0,80,0,0
235,-238,0,139,0,0
236,-162,0,63,0,0
237,-227,0,128,0,0
238,-105,0,6,0,0
239,-240,0,141,0,0
240,-124,0,25,0,0
241,-193,0,94,0,0
242,-103,0,4,0,0
243,-222,0,123,0,0
244,-155,0,56,0,0
245,-150,0,150,0,0
246,-150,0,150,0,0
247,-206,0,107,0,0
248,-115,0,16,0,0
249,-134,0,35,0,0
250,-111,0,12,0,0
251,-183,0,84,0,0
252,-147,0,48,0,0
253,-105,0,6,0,0
254,-135,0,36,0,0
255,-177,0,78,0,0
256,-167,0,68,0,0
257,-126,0,27,0,0
258,-159,0,60,0,0
259,-142,0,43,0,0
260,-121,0,22,0,0
261,-125,0,26,0,0
262,-119,0,20,0,0
263,-146,0,47,0,0
264,-117,0,18,0,0
265,-103,0,4,0,0
266,-108,0,9,0,0
267,-201,0,102,0,0
268,-144,0,45,0,0
269,-150,0,150,0,0
270,-151,0,52,0,0
271,-211,0,112,0,0
272,-129,0,30,0,0
273,-155,0,56,0,0
274,-138,0,39,0,0
275,-179,0,80,0,0
276,-108,0,9,0,0
277,-120,0,21,0,0
278,-186,0,87,0,0
279,-155,0,56,0,0
280,-139,0,40,0,0
281,-150,0,150,0,0
282,-112,0,13,0,0
283,-150,0,51,0,0
284,-108,0,9,0,0
285,-127,0,28,0,0
286,-130,0,31,0,0
287,-171,0,72,0,0
288,-173,0,74,0,0
289,-163,0,64,0,0
290,-212,0,113,0,0
291,-184,0,85,0,0
292,-159,0,60,0,0
293,-105,0,6,0,0
294,-180,0,81,0,0
295,-130,0,31,0,0
296,-108,0,9,0,0
297,-113,0,14,0,0
298,-194,0,95,0,0
299,-135,0,36,0,0
300,-109,0,10,0,0
301,-136,0,37,0,0
302,-122,0,23,0,0
303,-217,0,118,0,0
304,-103,0,4,0,0
305,-130,0,31,0,0
306,-217,0,118,0,0
307,-164,0,65,0,0
308,-125,0,26,0,0
309,-115,0,16,0,0
310,-143,0,44,0,0
311,-115,0,16,0,0
312,-239,0,140,0,0
313,-184,0,85,0,0
314,-128,0,29,0,0
315,-172,0,73,0,0
316,-109,0,10,0,0
317,-108,0,9,0,0
318,-130,0,31,0,0
319,-125,0,26,0,0
320,-109,0,10,0,0
321,-150,0,150,0,0
322,-159,0,60,0,0
323,-118,0,19,0,0
324,-148,0,49,0,0
325,-119,0,20,0,0
326,-109,0,10,0,0
327,-150,0,150,0,0
328,-139,0,40,0,0
329,-127,0,28,0,0
330,-114,0,15,0,0
331,-193,0,94,0,0
332,-220,0,121,0,0
333,-152,0,53,0,0
334,-141,0,42,0,0
335,-171,0,72,0,0
336,-160,0,61,0,0
337,-150,0,150,0,0
338,-214,0,115,0,0
339,-138,0,39,0,0
340,-220,0,121,0,0
341,-164,0,65,0,0
342,-125,0,26,0,0
343,-143,0,44,0,0
344,-124,0,25,0,0
345,-148,0,49,0,0
346,-193,0,94,0,0
347,-142,0,43,0,0
348,-167,0,68,0,0
349,-115,0,16,0,0
350,-138,0,39,0,0
351,-191,0,92,0,0
352,-145,0,46,0,0
353,-133,0,34,0,0
354,-183,0,84,0,0
355,-115,0,16,0,0
356,-150,0,150,0,0
357,-182,0,83,0,0
358,-181,0,82,0,0
359,-124,0,25,0,0
360,-116,0,17,0,0
361,-183,0,84,0,0
362,-206,0,107,0,0
363,-138,0,39,0,0
364,-220,0,121,0,0
365,-124,0,25,0,0
366,-175,0,76,0,0
367,-153,0,54,0,0
368,-124,0,25,0,0
369,-191,0,92,0,0
370,-120,0,21,0,0
371,-170,0,71,0,0
372,-233,0,134,0,0
373,-242,0,143,0,0
374,-194,0,95,0,0
375,-186,0,87,0,0
376,-123,0,24,0,0
377,-153,0,54,0,0
378,-118,0,19,0,0
379,-140,0,41,0,0
380,-205,0,106,0,0
381,-156,0,57,0,0
382,-129,0,30,0,0
383,-204,0,105,0,0
384,-131,0,32,0,0
385,-115,0,16,0,0
386,-110,0,11,0,0
387,-130,0,31,0,0
388,-209,0,110,0,0
389,-122,0,23,0,0
390,-150,0,150,0,0
391,-118,0,19,0,0
392,-157,0,58,0,0
393,-119,0,20,0,0
394,-109,0,10,0,0
395,-150,0,150,0,0
396,-116,0,17,0,0
397,-150,0,150,0,0
398,-102,0,3,0,0
399,-203,0,104,0,0
400,-139,0,40,0,0
401,-183,0,84,0,0
402,-205,0,106,0,0
403,-125,0,26,0,0
404,-217,0,118,0,0
405,-113,0,14,0,0
406,-106,0,7,0,0
407,-128,0,29,0,0
408,-245,0,146,0,0
409,-116,0,17,0,0
410,-150,0,150,0,0
411,-156,0,57,0,0
412,-177,0,78,0,0
413,-192,0,93,0,0
414,-144,0,45,0,0
415,-150,0,150,0,0
416,-147,0,48,0,0
417,-120,0,21,0,0
418,-202,0,103,0,0
419,-140,0,41,0,0
420,-160,0,61,0,0
421,-160,0,61,0,0
422,-170,0,71,0,0
423,-105,0,6,0,0
424,-228,0,129,0,0
425,-165,0,66,0,0
426,-214,0,115,0,0
427,-235,0,136,0,0
428,-135,0,36,0,0
429,-152,0,53,0,0
430,-133,0,34,0,0
431,-103,0,4,0,0
432,-176,0,77,0,0
433,-111,0,12,0,0
434,-217,0,118,0,0
435,-115,0,16,0,0
436,-163,0,64,0,0
437,-150,0,150,0,0
438,-144,0,45,0,0
439,-111,0,12,0,0
440,-192,0,93,0,0
441,-222,0,123,0,0
442,-150,0,150,0,0
443,-171,0,72,0,0
444,-144,0,45,0,0
445,-124,0,25,0,0
446,-112,0,13,0,0
447,-135,0,36,0,0
448,-152,0,53,0,0
449,-140,0,41,0,0
450,-191,0,92,0,0
451,-171,0,72,0,0
452,-106,0,7,0,0
453,-111,0,12,0,0
454,-167,0,68,0,0
455,-147,0,48,0,0
456,-155,0,56,0,0
457,-219,0,120,0,0
458,-112,0,13,0,0
459,-169,0,70,0,0
460,-132,0,33,0,0
461,-150,0,150,0,0
462,-104,0,5,0,0
463,-198,0,99,0,0
464,-229,0,130,0,0
465,-137,0,38,0,0
466,-162,0,63,0,0
467,-115,0,16,0,0
468,-103,0,4,0,0
469,-212,0,113,0,0
470,-123,0,24,0,0
471,-234,0,135,0,0
472,-150,0,150,0,0
473,-128,0,29,0,0
474,-129,0,30,0,0
475,-163,0,64,0,0
476,-128,0,29,0,0
477,-206,0,107,0,0
478,-115,0,16,0,0
479,-182,0,83,0,0
480,-139,0,40,0,0
481,-164,0,65,0,0
482,-115,0,16,0,0
483,-126,0,27,0,0
484,-166,0,67,0,0
485,-150,0,150,0,0
486,-159,0,60,0,0
487,-147,0,48,0,0
488,-200,0,101,0,0
489,-175,0,76,0,0
490,-205,0,106,0,0
491,-136,0,37,0,0
492,-193,0,94,0,0
493,-215,0,116,0,0
494,-243,0,144,0,0
495,-205,0,106,0,0
496,-157,0,58,0,0
497,-150,0,150,0,0
498,-156,0,57,0,0
499,-134,0,35,0,0
500,-173,0,74,0,0
501,-149,0,50,0,0
502,-145,0,46,0,0
503,-139,0,40,0,0
504,-112,0,13,0,0
505,-113,0,14,0,0
506,-209,0,110,0,0
507,-212,0,113,0,0
508,-144,0,45,0,0
509,-237,0,138,0,0
510,-134,0,35,0,0
511,-150,0,150,0,0
512,-120,0,21,0,0
513,-213,0,114,0,0
514,-112,0,13,0,0
515,-121,0,22,0,0
516,-124,0,25,0,0
517,-150,0,150,0,0
518,-122,0,23,0,0
519,-216,0,117,0,0
520,-143,0,44,0,0
521,-150,0,150,0,0
522,-129,0,30,0,0
523,-227,0,128,0,0
524,-173,0,74,0,0
525,-150,0,150,0,0
526,-189,0,90,0,0
527,-108,0,9,0,0
528,-175,0,76,0,0
529,-138,0,39,0,0
530,-189,0,90,0,0
531,-163,0,64,0,0
532,-221,0,122,0,0
533,-150,0,150,0,0
534,-118,0,19,0,0
535,-160,0,61,0,0
536,-141,0,42,0,0
537,-102,0,3,0,0
538,-238,0,139,0,0
539,-105,0,6,0,0
540,-168,0,69,0,0
541,-150,0,150,0,0
542,299,1,103,0,0
543,-144,0,45,0,0
544,-110,0,11,0,0
545,-187,0,88,0,0
546,-232,0,133,0,0
547,-150,0,150,0,0
548,-131,0,32,0,0
549,-228,0,129,0,0
550,-104,0,5,0,0
551,-118,0,19,0,0
552,-109,0,10,0,0
553,-130,0,31,0,0
554,-135,0,36,0,0
555,-132,0,33,0,0
556,-154,0,55,0,0
557,-179,0,80,0,0
558,-110,0,11,0,0
559,-105,0,6,0,0
560,-138,0,39,0,0
561,-104,0,5,0,0
562,-111,0,12,0,0
563,-214,0,115,0,0
564,-190,0,91,0,0
565,-148,0,49,0,0
566,-168,0,69,0,0
567,-232,0,133,0,0
568,-147,0,48,0,0
569,-150,0,150,0,0
570,-150,0,150,0,0
571,-158,0,59,0,0
572,-126,0,27,0,0
573,-136,0,37,0,0
574,-150,0,150,0,0
575,-150,0,150,0,0
576,-126,0,27,0,0
577,-210,0,111,0,0
578,-232,0,133,0,0
579,-202,0,103,0,0
580,-186,0,87,0,0
581,-137,0,38,0,0
582,-225,0,126,0,0
583,-119,0,20,0,0
584,-102,0,3,0,0
585,-156,0,57,0,0
586,-146,0,47,0,0
587,-132,0,33,0,0
588,-150,0,150,0,0
589,-114,0,15,0,0
590,-124,0,25,0,0
591,-106,0,7,0,0
592,-119,0,20,0,0
593,-121,0,22,0,0
594,-105,0,6,0,0
595,-156,0,57,0,0
596,-148,0,49,0,0
597,-112,0,13,0,0
598,-128,0,29,0,0
599,-137,0,38,0,0
600,-107,0,8,0,0
601,-186,0,87,0,0
602,-120,0,21,0,0
603,-178,0,79,0,0
604,-117,0,18,0,0
605,-108,0,9,0,0
606,-146,0,47,0,0
607,-167,0,68,0,0
608,-150,0,150,0,0
609,-144,0,45,0,0
610,-126,0,27,0,0
611,-212,0,113,0,0
612,-177,0,78,0,0
613,-133,0,34,0,0
614,-184,0,85,0,0
615,-243,0,144,0,0
616,-137,0,38,0,0
617,-109,0,10,0,0
618,-138,0,39,0,0
619,-160,0,61,0,0
620,-202,0,103,0,0
621,-167,0,68,0,0
622,-150,0,150,0,0
623,-145,0,46,0,0
624,-183,0,84,0,0
625,-123,0,24,0,0
626,-195,0,96,0,0
627,-104,0,5,0,0
628,-109,0,10,0,0
629,-104,0,5,0,0
630,-212,0,113,0,0
631,-118,0,19,0,0
632,-134,0,35,0,0
633,-109,0,10,0,0
634,-116,0,17,0,0
635,-189,0,90,0,0
636,-131,0,32,0,0
637,-125,0,26,0,0
638,-153,0,54,0,0
639,-218,0,119,0,0
640,-133,0,34,0,0
641,-129,0,30,0,0
642,-172,0,73,0,0
643,-159,0,60,0,0
644,-150,0,150,0,0
645,-109,0,10,0,0
646,-103,0,4,0,0
647,-107,0,8,0,0
648,-117,0,18,0,0
649,-112,0,13,0,0
650,-147,0,48,0,0
651,-119,0,20,0,0
652,-105,0,6,0,0
653,-140,0,41,0,0
654,-125,0,26,0,0
655,-156,0,57,0,0
656,-128,0,29,0,0
657,-169,0,70,0,0
658,-214,0,115,0,0
659,-123,0,24,0,0
660,-126,0,27,0,0
661,-159,0,60,0,0
662,-114,0,15,0,0
663,-112,0,13,0,0
664,-136,0,37,0,0
665,-130,0,31,0,0
666,-105,0,6,0,0
667,-150,0,150,0,0
668,-105,0,6,0,0
669,-171,0,72,0,0
670,-136,0,37,0,0
671,-154,0,55,0,0
672,-189,0,90,0,0
673,-119,0,20,0,0
674,-178,0,79,0,0
675,-112,0,13,0,0
676,-166,0,67,0,0
677,-114,0,15,0,0
678,-128,0,29,0,0
679,-165,0,66,0,0
680,-112,0,13,0,0
681,-180,0,81,0,0
682,-181,0,82,0,0
683,-123,0,24,0,0
684,-161,0,62,0,0
685,-223,0,124,0,0
686,-162,0,63,0,0
687,-115,0,16,0,0
688,-116,0,17,0,0
689,-189,0,90,0,0
690,-108,0,9,0,0
691,-161,0,62,0,0
692,-113,0,14,0,0
693,-112,0,13,0,0
694,-247,0,148,0,0
695,-118,0,19,0,0
696,-159,0,60,0,0
697,-246,0,147,0,0
698,-155,0,56,0,0
699,-183,0,84,0,0
700,-175,0,76,0,0
701,-118,0,19,0,0
702,-141,0,42,0,0
703,-141,0,42,0,0
704,-159,0,60,0,0
705,-121,0,22,0,0
706,-172,0,73,0,0
707,-118,0,19,0,0
708,-150,0,150,0,0
709,-120,0,21,0,0
710,-139,0,40,0,0
711,-131,0,32,0,0
712,-145,0,46,0,0
713,-102,0,3,0,0
714,-133,0,34,0,0
715,-145,0,46,0,0
716,-226,0,127,0,0
717,-230,0,131,0,0
718,-212,0,113,0,0
719,-110,0,11,0,0
720,-173,0,74,0,0
721,-133,0,34,0,0
722,-130,0,31,0,0
723,-162,0,63,0,0
724,-131,0,32,0,0
725,-127,0,28,0,0
726,-119,0,20,0,0
727,-119,0,20,0,0
728,-117,0,18,0,0
729,-121,0,22,0,0
730,-175,0,76,0,0
731,-129,0,30,0,0
732,-112,0,13,0,0
733,-178,0,79,0,0
734,-148,0,49,0,0
735,-135,0,36,0,0
736,-248,0,149,0,0
737,-106,0,7,0,0
738,-130,0,31,0,0
739,-164,0,65,0,0
740,-110,0,11,0,0
741,-171,0,72,0,0
742,-114,0,15,0,0
743,-154,0,55,0,0
744,-180,0,81,0,0
745,-209,0,110,0,0
746,-209,0,110,0,0
747,-240,0,141,0,0
748,-186,0,87,0,0
749,-105,0,6,0,0
750,-174,0,75,0,0
751,-134,0,35,0,0
752,-116,0,17,0,0
753,-117,0,18,0,0
754,-150,0,51,0,0
755,-208,0,109,0,0
756,-134,0,35,0,0
757,-150,0,150,0,0
758,-143,0,44,0,0
759,-125,0,26,0,0
760,-173,0,74,0,0
761,-150,0,150,0,0
762,-135,0,36,0,0
763,-119,0,20,0,0
764,-244,0,145,0,0
765,-120,0,21,0,0
766,-118,0,19,0,0
767,-116,0,17,0,0
768,-124,0,25,0,0
769,-211,0,112,0,0
770,-105,0,6,0,0
771,-111,0,12,0,0
772,-197,0,98,0,0
773,-104,0,5,0,0
774,-148,0,49,0,0
775,-150,0,150,0,0
776,-237,0,138,0,0
777,-150,0,150,0,0
778,-113,0,14,0,0
779,-103,0,4,0,0
780,-102,0,3,0,0
781,-132,0,33,0,0
782,-122,0,23,0,0
783,-149,0,50,0,0
784,-116,0,17,0,0
785,-149,0,50,0,0
786,-114,0,15,0,0
787,-124,0,25,0,0
788,-162,0,63,0,0
789,-150,0,150,0,0
790,-169,0,70,0,0
791,-190,0,91,0,0
792,-127,0,28,0,0
793,-150,0,150,0,0
794,-123,0,24,0,0
795,-158,0,59,0,0
796,-219,0,120,0,0
797,-209,0,110,0,0
798,-115,0,16,0,0
799,-137,0,38,0,0
800,-125,0,26,0,0
801,-176,0,77,0,0
802,-169,0,70,0,0
803,-150,0,150,0,0
804,-112,0,13,0,0
805,-185,0,86,0,0
806,-121,0,22,0,0
807,-208,0,109,0,0
808,-150,0,150,0,0
809,-138,0,39,0,0
810,-181,0,82,0,0
811,-108,0,9,0,0
812,-171,0,72,0,0
813,-114,0,15,0,0
814,-139,0,40,0,0
815,-231,0,132,0,0
816,-109,0,10,0,0
817,-128,0,29,0,0
818,-205,0,106,0,0
819,-126,0,27,0,0
820,-148,0,49,0,0
821,-137,0,38,0,0
822,-145,0,46,0,0
823,-183,0,84,0,0
824,-130,0,31,0,0
825,-145,0,46,0,0
826,-136,0,37,0,0
827,-113,0,14,0,0
828,-163,0,64,0,0
829,-166,0,67,0,0
830,-126,0,27,0,0
831,-109,0,10,0,0
832,-133,0,34,0,0
833,-200,0,101,0,0
834,-125,0,26,0,0
835,-120,0,21,0,0
836,-105,0,6,0,0
837,-128,0,29,0,0
838,-108,0,9,0,0
839,-235,0,136,0,0
840,-150,0,150,0,0
841,-122,0,23,0,0
842,-141,0,42,0,0
843,351,1,150,0,0
844,-150,0,150,0,0
845,-139,0,40,0,0
846,-183,0,84,0,0
847,-133,0,34,0,0
848,-108,0,9,0,0
849,-144,0,45,0,0
850,-121,0,22,0,0
851,-106,0,7,0,0
852,-225,0,126,0,0
853,-147,0,48,0,0
854,-164,0,65,0,0
855,-150,0,150,0,0
856,-175,0,76,0,0
857,-144,0,45,0,0
858,-114,0,15,0,0
859,-105,0,6,0,0
860,-246,0,147,0,0
861,-162,0,63,0,0
862,-109,0,10,0,0
863,-131,0,32,0,0
864,-140,0,41,0,0
865,-154,0,55,0,0
866,-102,0,3,0,0
867,-181,0,82,0,0
868,-111,0,12,0,0
869,-183,0,84,0,0
870,-171,0,72,0,0
871,-209,0,110,0,0
872,-131,0,32,0,0
873,-125,0,26,0,0
874,-148,0,49,0,0
875,-116,0,17,0,0
876,-169,0,70,0,0
877,-144,0,45,0,0
878,-159,0,60,0,0
879,-177,0,78,0,0
880,-200,0,101,0,0
881,-175,0,76,0,0
882,-208,0,109,0,0
883,-109,0,10,0,0
884,-175,0,76,0,0
885,-156,0,57,0,0
886,-110,0,11,0,0
887,-126,0,27,0,0
888,-153,0,54,0,0
889,-119,0,20,0,0
890,-150,0,150,0,0
891,-153,0,54,0,0
892,-171,0,72,0,0
893,-177,0,78,0,0
894,-150,0,150,0,0
895,-154,0,55,0,0
896,-177,0,78,0,0
897,-181,0,82,0,0
898,-123,0,24,0,0
899,-148,0,49,0,0
900,-146,0,47,0,0
901,-115,0,16,0,0
902,-218,0,119,0,0
903,-147,0,48,0,0
904,-113,0,14,0,0
905,-123,0,24,0,0
906,-161,0,62,0,0
907,-144,0,45,0,0
908,-214,0,115,0,0
909,-179,0,80,0,0
910,-112,0,13,0,0
911,-148,0,49,0,0
912,-128,0,29,0,0
913,-173,0,74,0,0
914,-154,0,55,0,0
915,-133,0,34,0,0
916,-127,0,28,0,0
917,-192,0,93,0,0
918,-137,0,38,0,0
919,-123,0,24,0,0
920,-130,0,31,0,0
921,-137,0,38,0,0
922,-157,0,58,0,0
923,-125,0,26,0,0
924,-120,0,21,0,0
925,-162,0,63,0,0
926,-120,0,21,0,0
927,-142,0,43,0,0
928,-168,0,69,0,0
929,-165,0,66,0,0
930,-136,0,37,0,0
931,-124,0,25,0,0
932,-229,0,130,0,0
933,-168,0,69,0,0
934,-166,0,67,0,0
935,-139,0,40,0,0
936,-106,0,7,0,0
937,-162,0,63,0,0
938,-123,0,24,0,0
939,-141,0,42,0,0
940,-212,0,113,0,0
941,-202,0,103,0,0
942,-173,0,74,0,0
943,-115,0,16,0,0
944,-102,0,3,0,0
945,-239,0,140,0,0
946,-133,0,34,0,0
947,-161,0,62,0,0
948,-178,0,79,0,0
949,-104,0,5,0,0
950,-106,0,7,0,0
951,-147,0,48,0,0
952,-198,0,99,0,0
953,-150,0,150,0,0
954,-135,0,36,0,0
955,-243,0,144,0,0
956,-127,0,28,0,0
957,-216,0,117,0,0
958,-133,0,34,0,0
959,-175,0,76,0,0
960,-150,0,150,0,0
961,-185,0,86,0,0
962,-142,0,43,0,0
963,-123,0,24,0,0
964,-102,0,3,0,0
965,-159,0,60,0,0
966,-127,0,28,0,0
967,-142,0,43,0,0
968,-181,0,82,0,0
969,-117,0,18,0,0
970,-136,0,37,0,0
971,-121,0,22,0,0
972,-137,0,38,0,0
973,-126,0,27,0,0
974,-114,0,15,0,0
975,-113,0,14,0,0
976,-140,0,41,0,0
977,-133,0,34,0,0
978,-203,0,104,0,0
979,-220,0,121,0,0
980,-230,0,131,0,0
981,-106,0,7,0,0
982,-153,0,54,0,0
983,-166,0,67,0,0
984,-206,0,107,0,0
985,-209,0,110,0,0
986,-123,0,24,0,0
987,-148,0,49,0,0
988,-142,0,43,0,0
989,-102,0,3,0,0
990,-183,0,84,0,0
991,-135,0,36,0,0
992,-150,0,150,0,0
993,-131,0,32,0,0
994,-107,0,8,0,0
995,-135,0,36,0,0
996,-113,0,14,0,0
997,-128,0,29,0,0
998,-153,0,54,0,0
999,-102,0,3,0,0
1000,-150,0,150,0,0
1001,-126,0,27,0,0
1002,-145,0,46,0,0
1003,-237,0,138,0,0
1004,-129,0,30,0,0
1005,-114,0,15,0,0
1006,-148,0,49,0,0
1007,-190,0,91,0,0
1008,-150,0,150,0,0
1009,-119,0,20,0,0
1010,-150,0,150,0,0
1011,-106,0,7,0,0
1012,-107,0,8,0,0
1013,-164,0,65,0,0
1014,-128,0,29,0,0
1015,-105,0,6,0,0
1016,-155,0,56,0,0
1017,-209,0,110,0,0
1018,-180,0,81,0,0
1019,-159,0,60,0,0
1020,-117,0,18,0,0
1021,-162,0,63,0,0
1022,-160,0,61,0,0
1023,-150,0,150,0,0
1024,-150,0,150,0,0
1025,-112,0,13,0,0
1026,-115,0,16,0,0
1027,-150,0,150,0,0
1028,-118,0,19,0,0
1029,-150,0,150,0,0
1030,-131,0,32,0,0
1031,-134,0,35,0,0
1032,-145,0,46,0,0
1033,351,1,150,0,0
1034,-136,0,37,0,0
1035,-128,0,29,0,0
1036,-114,0,15,0,0
1037,-129,0,30,0,0
1038,-128,0,29,0,0
1039,-160,0,61,0,0
1040,-146,0,47,0,0
1041,-172,0,73,0,0
1042,-115,0,16,0,0
1043,-204,0,105,0,0
1044,-198,0,99,0,0
1045,-114,0,15,0,0
1046,-150,0,150,0,0
1047,-120,0,21,0,0
1048,-168,0,69,0,0
1049,-131,0,32,0,0
1050,-155,0,56,0,0
1051,-196,0,97,0,0
1052,-114,0,15,0,0
1053,-152,0,53,0,0
1054,-166,0,67,0,0
1055,-128,0,29,0,0
1056,-221,0,122,0,0
1057,-112,0,13,0,0
1058,-234,0,135,0,0
1059,-219,0,120,0,0
1060,-131,0,32,0,0
1061,-171,0,72,0,0
1062,-117,0,18,0,0
1063,-184,0,85,0,0
1064,-228,0,129,0,0
1065,-172,0,73,0,0
